path,kind,node_path,component_id,game_object_name,script_guid,serialized_fields_present,fields,rect
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/SafeArea/UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock (2)/FX_ClearOne,223060395603610739,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/SafeArea/UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock (3)/FX_ClearOne,223403346140281688,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/SafeArea/UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock (4)/FX_ClearOne,223231335214314272,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/SafeArea/UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock (5)/FX_ClearOne,223904473466598988,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/SafeArea/UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock (6)/FX_ClearOne,223175843714942131,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/SafeArea/UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock (7)/FX_ClearOne,223991239309296306,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/SafeArea/UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock (8)/FX_ClearOne,223578722869120106,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/SafeArea/UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock (9)/FX_ClearOne,223219265408832591,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/SafeArea/UIPopupManager/Normal,223691142747637998,Normal,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""5"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/SafeArea/UIPopupManager/Priority_Low,223434921688307466,Priority_Low,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""6"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/SafeArea/UIPopupManager/Priority_High,223357521788139413,Priority_High,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""7"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/SafeArea/UIPopupManager/Effect,223862281814064718,Effect,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""8"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/SafeArea/UIPopupManager/Always,223313820349419741,Always,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""100"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/TutorialManager,223123341875488861,TutorialManager,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""9"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/UISceneLoading,223477686686380980,UISceneLoading,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""8"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/UILoading,223873055333328627,UILoading,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""10"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/UILoading/Loading_Type,223848721475910957,Loading_Type,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""2"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/UILoading/Ch,223790770428381193,Ch,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""3"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.0}, ""anchor_min"": {""x"": 0.5, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": -180.00012}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 100.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/UILoading/LogoArea,223943698877075581,LogoArea,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""3"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/UILoading/LoadingBar,223645039918973063,LoadingBar,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""5"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.0}, ""anchor_min"": {""x"": 0.5, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 300.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 670.0, ""y"": 50.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/UILoading/Btn_ContactUs,223394826370808284,Btn_ContactUs,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""5"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.0, ""y"": 0.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 30.0, ""y"": 90.0}, ""pivot"": {""x"": 0.0, ""y"": 0.0}, ""size_delta"": {""x"": 240.0, ""y"": 80.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/UILoading/Ver,223871375946842748,Ver,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""5"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 0.0}, ""anchor_min"": {""x"": 1.0, ""y"": 0.0}, ""anchored_position"": {""x"": -30.0, ""y"": 30.0}, ""pivot"": {""x"": 1.0, ""y"": 0.0}, ""size_delta"": {""x"": 500.0, ""y"": 60.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/UILoading/Ver (1),223020454902728282,Ver (1),,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""5"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.0, ""y"": 0.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 30.0, ""y"": 30.0}, ""pivot"": {""x"": 0.0, ""y"": 0.0}, ""size_delta"": {""x"": 500.0, ""y"": 60.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,Canvas/CutToonManager,223805145206381484,CutToonManager,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""9"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,BGCanvas,223688939036075768,BGCanvas,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""0"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""5"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""1"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""-10"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.0, ""y"": 0.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.0, ""y"": 0.0}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,BGCanvas/SafeArea/Image,223201736004986564,Image,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""-8"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 1.0}, ""anchored_position"": {""x"": 0.0, ""y"": 200.00024}, ""pivot"": {""x"": 0.5, ""y"": 1.0}, ""size_delta"": {""x"": 400.0, ""y"": 500.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,BGCanvas/SafeArea/BG_Bar,223843907852780614,BG_Bar,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""-10"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 0.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 1666.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,BGCanvas/SafeArea/BG_Bar/IngameBG,223307309511238591,IngameBG,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""-9"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 0.5}, ""anchor_min"": {""x"": 0.0, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,BGCanvas/SafeArea/BG_Bar/BG_Top,223748617534356173,BG_Top,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 0.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 1.0}, ""size_delta"": {""x"": 400.0, ""y"": 200.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,TouchEffectCanvas,223026071911053917,TouchEffectCanvas,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""0"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""19.9"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""1"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""5"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.0, ""y"": 0.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.0, ""y"": 0.0}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
