_index,id,sceneType,dialogueType,name,spine,optionType,option,keyOption,trait,traitInterval,nextId,plotText,sound,animation,pic,image,bgType,bg,bgm,skip,skipId,_trailingBytes
3293,30520140,2,1,gal_name_05,10501,,,0,,,30520150,gal_favor_text_30520140,,,1,,0,,,1,-1,157950
3294,30520150,2,1,gal_name_05,10501,,,0,,,30520160,gal_favor_text_30520150,,,1,,0,,,1,-1,157950
3295,30520160,2,1,,10501,,,0,,,30520170,gal_favor_text_30520160,,,2,,0,,,1,-1,157950
3296,30520170,2,1,player_name,10501,,,0,,,30520180,gal_favor_text_30520170,,,1,,0,,,1,-1,157950
3297,30520180,2,1,,10501,,,0,,,30520190,gal_favor_text_30520180,,,2,,0,,,1,-1,157950
3298,30520190,2,1,,10501,,,0,,,30520200,gal_favor_text_30520190,,,2,,0,,,1,-1,157950
3299,30520200,2,1,,10501,,,0,,,30520210,gal_favor_text_30520200,,,2,,0,,,1,-1,157950
3300,30520210,2,1,gal_name_05,10501,,,0,,,30520220,gal_favor_text_30520210,,,1,,0,,,1,-1,157950
3301,30520220,2,1,,10501,,,0,,,30520230,gal_favor_text_30520220,,,2,,0,,,1,-1,157950
3302,30520230,2,1,gal_name_05,10501,,,0,,,30520240,gal_favor_text_30520230,,,1,,0,,,1,-1,157950
3303,30520240,2,1,player_name,10501,,,0,,,30520250,gal_favor_text_30520240,,,1,,0,,,1,-1,157950
3304,30520250,2,1,player_name,10501,,,0,,,30520260,gal_favor_text_30520250,,,1,,0,,,1,-1,157950
3305,30520260,2,1,player_name,10501,,,0,,,30520270,gal_favor_text_30520260,,,1,,0,,,1,-1,157950
3306,30520270,2,1,gal_name_05,10501,,,0,,,30520280,gal_favor_text_30520270,,,1,,0,,,1,-1,157950
3307,30520280,2,1,,10501,,,0,,,30520290,gal_favor_text_30520280,,,2,,0,,,1,-1,157950
3308,30520290,2,1,,10501,,,0,,,30520300,gal_favor_text_30520290,,,2,,0,,,1,-1,157950
3309,30520300,2,1,gal_name_05,10501,,,0,,,30520310,gal_favor_text_30520300,,,1,,0,,,1,-1,157950
3310,30520310,2,1,player_name,10501,,,0,,,30520320,gal_favor_text_30520310,,,1,,0,,,1,-1,157950
3311,30520320,2,1,player_name,10501,,,0,,,30520330,gal_favor_text_30520320,,,1,,0,,,1,-1,157950
3312,30520330,2,1,,10501,,,0,,,30520340,gal_favor_text_30520330,,,2,,0,,,1,-1,157950
3313,30520340,2,1,gal_name_05,10501,,,0,,,30520350,gal_favor_text_30520340,,,1,,0,,,1,-1,157950
3314,30520350,2,1,gal_name_05,10501,,,0,,,30520360,gal_favor_text_30520350,,,1,,0,,,1,-1,157950
3315,30520360,2,1,gal_name_05,10501,,,0,,,30520370,gal_favor_text_30520360,,,1,,0,,,1,-1,157950
3316,30520370,2,1,,10501,,,0,,,30520380,gal_favor_text_30520370,,,2,,0,,,1,-1,157950
3317,30520380,2,1,player_name,10501,,,0,,,30520390,gal_favor_text_30520380,,,1,,0,,,1,-1,157950
3318,30520390,2,1,gal_name_05,10501,,,0,,,30520400,gal_favor_text_30520390,,,1,,0,,,1,-1,157950
3319,30520400,2,1,,10501,,,0,,,30520410,gal_favor_text_30520400,,,2,,0,,,1,-1,157950
3320,30520410,2,1,player_name,10501,,,0,,,30520420,gal_favor_text_30520410,,,1,,0,,,1,-1,157950
3321,30520420,2,1,,10501,,,0,,,30520430,gal_favor_text_30520420,,,2,,0,,,1,-1,157950
3322,30520430,2,1,gal_name_05,10501,,,0,,,30520440,gal_favor_text_30520430,,,1,,0,,,1,-1,157950
3323,30520440,2,1,player_name,10501,,,0,,,30520450,gal_favor_text_30520440,,,1,,0,,,1,-1,157950
3324,30520450,2,1,gal_name_05,10501,,,0,,,30520460,gal_favor_text_30520450,,,1,,0,,,1,-1,157950
3325,30520460,2,1,gal_name_05,10501,,,0,,,30520470,gal_favor_text_30520460,,,1,,0,,,1,-1,157950
3326,30520470,2,1,,10501,,,0,,,30520480,gal_favor_text_30520470,,,2,,0,,,1,-1,157950
3327,30520480,2,1,player_name,10501,,,0,,,30520490,gal_favor_text_30520480,,,1,,0,,,1,-1,157950
3328,30520490,2,1,,10501,,,0,,,30520500,gal_favor_text_30520490,,,2,,0,,,1,-1,157950
3329,30520500,2,1,gal_name_05,10501,,,0,,,30520510,gal_favor_text_30520500,,,1,,0,,,1,-1,157950
3330,30520510,2,1,,10501,,,0,,,30520520,gal_favor_text_30520510,,,2,,0,,,1,-1,157950
3331,30520520,2,1,,10501,,,0,,,30520530,gal_favor_text_30520520,,,2,,0,,,1,-1,157950
3332,30520530,2,1,player_name,10501,,,0,,,30520540,gal_favor_text_30520530,,,1,,0,,,1,-1,157950
3333,30520540,2,1,gal_name_05,10501,,,0,,,30520550,gal_favor_text_30520540,,,1,,0,,,1,-1,157950
3334,30520550,2,1,,10501,,,0,,,30520560,gal_favor_text_30520550,,,2,,0,,,1,-1,157950
3335,30520560,2,1,gal_name_05,10501,,,0,,,30520570,gal_favor_text_30520560,,,1,,0,,,1,-1,157950
3336,30520570,2,1,,10501,,,0,,,30520580,gal_favor_text_30520570,,,2,,0,,,1,-1,157950
3337,30520580,2,1,player_name,10501,,,0,,,30520590,gal_favor_text_30520580,,,1,,0,,,1,-1,157950
3338,30520590,2,1,,10501,,,0,,,30520600,gal_favor_text_30520590,,,2,,0,,,1,-1,157950
3339,30520600,2,1,player_name,10501,,,0,,,30520610,gal_favor_text_30520600,,,1,,0,,,1,-1,157950
3340,30520610,2,1,gal_name_05,10501,,,0,,,30520620,gal_favor_text_30520610,,,1,,0,,,1,-1,157950
3341,30520620,2,1,,10501,,,0,,,30520630,gal_favor_text_30520620,,,2,,0,,,1,-1,157950
3342,30520630,2,1,,10501,,,0,,,30520640,gal_favor_text_30520630,,,2,,0,,,1,-1,157950
3343,30520640,2,1,player_name,10501,,,0,,,30520650,gal_favor_text_30520640,,,1,,0,,,1,-1,157950
3344,30520650,2,1,,10501,,,0,,,30520660,gal_favor_text_30520650,,,2,,0,,,1,-1,157950
3345,30520660,2,1,gal_name_05,10501,,,0,,,30520670,gal_favor_text_30520660,,,1,,0,,,1,-1,157950
3346,30520670,2,1,,10501,,,0,,,30520680,gal_favor_text_30520670,,,2,,0,,,1,-1,157950
3347,30520680,2,1,,10501,,,0,,,30520690,gal_favor_text_30520680,,,2,,0,,,1,-1,157950
3348,30520690,2,1,gal_name_05,10501,,,0,,,30520700,gal_favor_text_30520690,,,1,,0,,,1,-1,157950
3349,30520700,2,1,gal_name_05,10501,,,0,,,30520710,gal_favor_text_30520700,,,1,,0,,,1,-1,157950
3350,30520710,2,1,player_name,10501,,,0,,,30520720,gal_favor_text_30520710,,,1,,0,,,1,-1,157950
3351,30520720,2,1,,10501,,,0,,,30520730,gal_favor_text_30520720,,,2,,0,,,1,-1,157950
3352,30520730,2,1,,10501,,,0,,,30520740,gal_favor_text_30520730,,,2,,0,,,1,-1,157950
3353,30520740,2,1,gal_name_05,10501,,,0,,,30520750,gal_favor_text_30520740,,,1,,0,,,1,-1,157950
3354,30520750,2,1,gal_name_05,10501,,,0,,,30520760,gal_favor_text_30520750,,,1,,0,,,1,-1,157950
3355,30520760,2,1,player_name,10501,,,0,,,30520770,gal_favor_text_30520760,,,1,,0,,,1,-1,157950
3356,30520770,2,1,gal_name_05,10501,,,0,,,30520780,gal_favor_text_30520770,,,1,,0,,,1,-1,157950
3357,30520780,2,1,,10501,,,0,,,30520790,gal_favor_text_30520780,,,2,,0,,,1,-1,157950
3358,30520790,2,1,gal_name_05,10501,,,0,,,30520800,gal_favor_text_30520790,,,1,,0,,,1,-1,157950
3359,30520800,2,1,player_name,10501,,,0,,,30520810,gal_favor_text_30520800,,,1,,0,,,1,-1,157950
3360,30520810,2,1,gal_name_05,10501,,,0,,,30520820,gal_favor_text_30520810,,,1,,0,,,1,-1,157950
3361,30520820,2,1,player_name,10501,,,0,,,30520830,gal_favor_text_30520820,,,1,,0,,,1,-1,157950
3362,30520830,2,1,gal_name_05,10501,,,0,,,30520840,gal_favor_text_30520830,,,1,,0,,,1,-1,157950
3363,30520840,2,1,,10501,,,0,,,30520850,gal_favor_text_30520840,,,2,,0,,,1,-1,157950
3364,30520850,2,1,player_name,10501,,,0,,,30520860,gal_favor_text_30520850,,,1,,0,,,1,-1,157950
3365,30520860,2,1,gal_name_05,10501,,,0,,,30520870,gal_favor_text_30520860,,,1,,0,,,1,-1,157950
3366,30520870,2,1,gal_name_05,10501,,,0,,,30520880,gal_favor_text_30520870,,,1,,0,,,1,-1,157950
3367,30520880,2,1,gal_name_05,10501,,,0,,,30520890,gal_favor_text_30520880,,,1,,0,,,1,-1,157950
3368,30520890,2,1,player_name,10501,,,0,,,30520900,gal_favor_text_30520890,,,1,,0,,,1,-1,157950
3369,30520900,2,1,gal_name_05,10501,,,0,,,30520910,gal_favor_text_30520900,,,1,,0,,,1,-1,157950
3370,30520910,2,1,gal_name_05,10501,,,0,,,30520920,gal_favor_text_30520910,,,1,,0,,,1,-1,157950
3371,30520920,2,1,,10501,,,0,,,30520930,gal_favor_text_30520920,,,2,,0,,,1,-1,157950
3372,30520930,2,1,,10501,,,0,,,30520940,gal_favor_text_30520930,,,2,,0,,,1,-1,157950
3373,30520940,2,1,gal_name_05,10501,,,0,,,30520950,gal_favor_text_30520940,,,1,,0,,,1,-1,157950
3374,30520950,2,1,,10501,,,0,,,30520960,gal_favor_text_30520950,,,2,,0,,,1,-1,157950
3375,30520960,2,1,player_name,10501,,,0,,,30520970,gal_favor_text_30520960,,,1,,0,,,1,-1,157950
3376,30520970,2,1,gal_name_05,10501,,,0,,,30520980,gal_favor_text_30520970,,,1,,0,,,1,-1,157950
3377,30520980,2,1,,10501,,,0,,,30520990,gal_favor_text_30520980,,,2,,0,,,1,-1,157950
3378,30520990,2,1,gal_name_05,10501,,,0,,,30521000,gal_favor_text_30520990,,,1,,0,,,1,-1,157950
3379,30521000,2,1,player_name,10501,,,0,,,30521010,gal_favor_text_30521000,,,1,,0,,,1,-1,157950
3380,30521010,2,1,,10501,,,0,,,30521020,gal_favor_text_30521010,,,2,,0,,,1,-1,157950
3381,30521020,2,1,gal_name_05,10501,,,0,,,30521030,gal_favor_text_30521020,,,1,,0,,,1,-1,157950
3382,30521030,2,1,,10501,,,0,,,30521040,gal_favor_text_30521030,,,2,,0,,,1,-1,157950
3383,30521040,2,1,gal_name_05,10501,,,0,,,30521050,gal_favor_text_30521040,,,1,,0,,,1,-1,157950
3384,30521050,2,1,,10501,,,0,,,30521060,gal_favor_text_30521050,,,2,,0,,,1,-1,157950
3385,30521060,2,1,gal_name_05,10501,,,0,,,30521070,gal_favor_text_30521060,,,1,,0,,,1,-1,157950
3386,30521070,2,1,,10501,,,0,,,30521080,gal_favor_text_30521070,,,2,,0,,,1,-1,157950
3387,30521080,2,1,gal_name_05,10501,,,0,,,30521090,gal_favor_text_30521080,,,1,,0,,,1,-1,157950
3388,30521090,2,1,gal_name_05,10501,,,0,,,30521100,gal_favor_text_30521090,,,1,,0,,,1,-1,157950
3389,30521100,2,1,gal_name_05,10501,,,0,,,30521110,gal_favor_text_30521100,,,1,,0,,,1,-1,157950
3390,30521110,2,1,gal_name_05,10501,,,0,,,30521120,gal_favor_text_30521110,,,1,,0,,,1,-1,157950
3391,30521120,2,1,gal_name_05,10501,,,0,,,30521130,gal_favor_text_30521120,,,1,,0,,,1,-1,157950
3392,30521130,2,1,gal_name_05,10501,,,0,,,30521140,gal_favor_text_30521130,,,1,,0,,,1,-1,157950
3393,30521140,2,1,player_name,10501,,,0,,,30521150,gal_favor_text_30521140,,,1,,0,,,1,-1,157950
3394,30521150,2,1,gal_name_05,10501,,,0,,,30521160,gal_favor_text_30521150,,,1,,0,,,1,-1,157950
3395,30521160,2,1,player_name,10501,,,0,,,30521170,gal_favor_text_30521160,,,1,,0,,,1,-1,157950
3396,30521170,2,1,,10501,,,0,,,30521180,gal_favor_text_30521170,,,2,,0,,,1,-1,157950
3397,30521180,2,1,gal_name_05,10501,,,0,,,30521190,gal_favor_text_30521180,,,1,,0,,,1,-1,157950
3398,30521190,2,1,player_name,10501,,,0,,,30521200,gal_favor_text_30521190,,,1,,0,,,1,-1,157950
3399,30521200,2,1,player_name,10501,,,0,,,30521210,gal_favor_text_30521200,,,1,,0,,,1,-1,157950
3400,30521210,2,1,,10501,,,0,,,30521220,gal_favor_text_30521210,,,2,,0,,,1,-1,157950
3401,30521220,2,1,player_name,10501,,,0,,,30521230,gal_favor_text_30521220,,,1,,0,,,1,-1,157950
3402,30521230,2,1,,10501,,,0,,,30521240,gal_favor_text_30521230,,,2,,0,,,1,-1,157950
3403,30521240,2,1,,10501,,,0,,,30521250,gal_favor_text_30521240,,,2,,0,,,1,-1,157950
3404,30521250,2,1,player_name,10501,,,0,,,30521260,gal_favor_text_30521250,,,1,,0,,,1,-1,157950
3405,30521260,2,1,,10501,,,0,,,30521270,gal_favor_text_30521260,,,2,,0,,,1,-1,157950
3406,30521270,2,1,player_name,10501,,,0,,,30521280,gal_favor_text_30521270,,,1,,0,,,1,-1,157950
3407,30521280,2,1,,10501,,,0,,,30521290,gal_favor_text_30521280,,,2,,0,,,1,-1,157950
3408,30521290,2,1,player_name,10501,,,0,,,30521300,gal_favor_text_30521290,,,1,,0,,,1,-1,157950
3409,30521300,2,1,player_name,10501,,,0,,,30521310,gal_favor_text_30521300,,,1,,0,,,1,-1,157950
3410,30521310,2,1,,10501,,,0,,,30521320,gal_favor_text_30521310,,,2,,0,,,1,-1,157950
3411,30521320,2,1,player_name,10501,,,0,,,30521330,gal_favor_text_30521320,,,1,,0,,,1,-1,157950
3412,30521330,2,1,,10501,,,0,,,30521340,gal_favor_text_30521330,,,2,,0,,,1,-1,157950
3413,30521340,2,1,,10501,,,0,,,30521350,gal_favor_text_30521340,,,2,,0,,,1,-1,157950
3414,30521350,2,1,player_name,10501,,,0,,,30521360,gal_favor_text_30521350,,,1,,0,,,1,-1,157950
3415,30521360,2,1,gal_name_05,10501,,,0,,,30521370,gal_favor_text_30521360,,,1,,0,,,1,-1,157950
3416,30521370,2,1,,10501,,,0,,,30521380,gal_favor_text_30521370,,,2,,0,,,1,-1,157950
3417,30521380,2,1,gal_name_05,10501,,,0,,,30521390,gal_favor_text_30521380,,,1,,0,,,1,-1,157950
3418,30521390,2,1,gal_name_05,10501,,,0,,,30521400,gal_favor_text_30521390,,,1,,0,,,1,-1,157950
3419,30521400,2,1,gal_name_05,10501,,,0,,,30521410,gal_favor_text_30521400,,,1,,0,,,1,-1,157950
3420,30521410,2,1,,10501,,,0,,,30521420,gal_favor_text_30521410,,,2,,0,,,1,-1,157950
3421,30521420,2,1,gal_name_05,10501,,,0,,,-1,gal_favor_text_30521420,,,1,,0,,,1,-1,157950
3422,30530010,2,1,,10501,,,0,,,30530020,gal_favor_text_30530010,,,2,,2,gal_bg_room_1,gal_bg_room_1,1,-1,157950
3423,30530020,2,1,player_name,10501,,,0,,,30530030,gal_favor_text_30530020,,,1,,0,,,1,-1,157950
3424,30530030,2,1,gal_name_05,10501,,,0,,,30530040,gal_favor_text_30530030,,,1,,0,,,1,-1,157950
3425,30530040,2,1,,10501,,,0,,,30530050,gal_favor_text_30530040,,,2,,0,,,1,-1,157950
3426,30530050,2,1,gal_name_05,10501,,,0,,,30530060,gal_favor_text_30530050,,,1,,0,,,1,-1,157950
3427,30530060,2,1,gal_name_05,10501,,,0,,,30530070,gal_favor_text_30530060,,,1,,0,,,1,-1,157950
3428,30530070,2,1,player_name,10501,,,0,,,30530080,gal_favor_text_30530070,,,1,,0,,,1,-1,157950
3429,30530080,2,1,,10501,,,0,,,30530090,gal_favor_text_30530080,,,2,,0,,,1,-1,157950
3430,30530090,2,1,player_name,10501,,,0,,,30530100,gal_favor_text_30530090,,,1,,0,,,1,-1,157950
3431,30530100,2,1,,10501,,,0,,,30530110,gal_favor_text_30530100,,,2,,0,,,1,-1,157950
3432,30530110,2,1,player_name,10501,,,0,,,30530120,gal_favor_text_30530110,,,1,,0,,,1,-1,157950
3433,30530120,2,1,,10501,,,0,,,30530130,gal_favor_text_30530120,,,2,,0,,,1,-1,157950
3434,30530130,2,1,gal_name_05,10501,,,0,,,30530140,gal_favor_text_30530130,,,1,,0,,,1,-1,157950
3435,30530140,2,1,gal_name_05,10501,,,0,,,30530150,gal_favor_text_30530140,,,1,,0,,,1,-1,157950
3436,30530150,2,1,gal_name_05,10501,,,0,,,30530160,gal_favor_text_30530150,,,1,,0,,,1,-1,157950
3437,30530160,2,1,player_name,10501,,,0,,,30530170,gal_favor_text_30530160,,,1,,0,,,1,-1,157950
3438,30530170,2,1,gal_name_05,10501,,,0,,,30530180,gal_favor_text_30530170,,,1,,0,,,1,-1,157950
3439,30530180,2,1,,10501,,,0,,,30530190,gal_favor_text_30530180,,,2,,0,,,1,-1,157950
3440,30530190,2,1,,10501,,,0,,,30530200,gal_favor_text_30530190,,,2,,0,,,1,-1,157950
3441,30530200,2,1,,10501,,,0,,,30530210,gal_favor_text_30530200,,,2,,0,,,1,-1,157950
3442,30530210,2,1,player_name,10501,,,0,,,30530220,gal_favor_text_30530210,,,1,,0,,,1,-1,157950
3443,30530220,2,1,,10501,,,0,,,30530230,gal_favor_text_30530220,,,2,,0,,,1,-1,157950
3444,30530230,2,1,,10501,,,0,,,30530240,gal_favor_text_30530230,,,2,,0,,,1,-1,157950
3445,30530240,2,1,,10501,,,0,,,30530250,gal_favor_text_30530240,,,2,,0,,,1,-1,157950
3446,30530250,2,1,,10501,,,0,,,30530260,gal_favor_text_30530250,,,2,,0,,,1,-1,157950
3447,30530260,2,1,,10501,,,0,,,30530270,gal_favor_text_30530260,,,2,,0,,,1,-1,157950
3448,30530270,2,1,player_name,10501,,,0,,,30530280,gal_favor_text_30530270,,,1,,0,,,1,-1,157950
3449,30530280,2,1,player_name,10501,,,0,,,30530290,gal_favor_text_30530280,,,1,,0,,,1,-1,157950
3450,30530290,2,1,,10501,,,0,,,30530300,gal_favor_text_30530290,,,2,,0,,,1,-1,157950
3451,30530300,2,1,gal_name_05,10501,,,0,,,30530310,gal_favor_text_30530300,,,1,,0,,,1,-1,157950
3452,30530310,2,1,player_name,10501,,,0,,,30530320,gal_favor_text_30530310,,,1,,0,,,1,-1,157950
3453,30530320,2,1,gal_name_05,10501,,,0,,,30530330,gal_favor_text_30530320,,,1,,0,,,1,-1,157950
3454,30530330,2,1,gal_name_05,10501,,,0,,,30530340,gal_favor_text_30530330,,,1,,0,,,1,-1,157950
3455,30530340,2,1,gal_name_05,10501,,,0,,,30530350,gal_favor_text_30530340,,,1,,0,,,1,-1,157950
3456,30530350,2,1,,10501,,,0,,,30530360,gal_favor_text_30530350,,,2,,0,,,1,-1,157950
3457,30530360,2,1,player_name,10501,,,0,,,30530370,gal_favor_text_30530360,,,1,,0,,,1,-1,157950
3458,30530370,2,1,gal_name_05,10501,,,0,,,30530380,gal_favor_text_30530370,,,1,,0,,,1,-1,157950
3459,30530380,2,1,player_name,10501,,,0,,,30530390,gal_favor_text_30530380,,,1,,0,,,1,-1,157950
3460,30530390,2,1,gal_name_05,10501,,,0,,,30530400,gal_favor_text_30530390,,,1,,0,,,1,-1,157950
3461,30530400,2,1,player_name,10501,,,0,,,30530410,gal_favor_text_30530400,,,1,,0,,,1,-1,157950
3462,30530410,2,1,gal_name_05,10501,,,0,,,30530420,gal_favor_text_30530410,,,1,,0,,,1,-1,157950
3463,30530420,2,1,gal_name_05,10501,,,0,,,30530430,gal_favor_text_30530420,,,1,,0,,,1,-1,157950
3464,30530430,2,1,player_name,10501,,,0,,,30530440,gal_favor_text_30530430,,,1,,0,,,1,-1,157950
3465,30530440,2,1,,10501,,,0,,,30530450,gal_favor_text_30530440,,,2,,0,,,1,-1,157950
3466,30530450,2,1,gal_name_05,10501,,,0,,,30530460,gal_favor_text_30530450,,,1,,0,,,1,-1,157950
3467,30530460,2,1,player_name,10501,,,0,,,30530470,gal_favor_text_30530460,,,1,,0,,,1,-1,157950
3468,30530470,2,1,player_name,10501,,,0,,,30530480,gal_favor_text_30530470,,,1,,0,,,1,-1,157950
3469,30530480,2,1,,10501,,,0,,,30530490,gal_favor_text_30530480,,,2,,0,,,1,-1,157950
3470,30530490,2,1,gal_name_05,10501,,,0,,,30530500,gal_favor_text_30530490,,,1,,0,,,1,-1,157950
3471,30530500,2,1,gal_name_05,10501,,,0,,,30530510,gal_favor_text_30530500,,,1,,0,,,1,-1,157950
3472,30530510,2,1,gal_name_05,10501,,,0,,,30530520,gal_favor_text_30530510,,,1,,0,,,1,-1,157950
3473,30530520,2,1,,10501,,,0,,,30530530,gal_favor_text_30530520,,,2,,0,,,1,-1,157950
3474,30530530,2,1,,10501,,,0,,,30530540,gal_favor_text_30530530,,,2,,0,,,1,-1,157950
3475,30530540,2,1,gal_name_05,10501,,,0,,,30530550,gal_favor_text_30530540,,,1,,0,,,1,-1,157950
3476,30530550,2,1,gal_name_05,10501,,,0,,,30530560,gal_favor_text_30530550,,,1,,0,,,1,-1,157950
3477,30530560,2,1,,10501,,,0,,,30530570,gal_favor_text_30530560,,,2,,0,,,1,-1,157950
3478,30530570,2,1,gal_name_05,10501,,,0,,,30530580,gal_favor_text_30530570,,,1,,0,,,1,-1,157950
3479,30530580,2,1,player_name,10501,,,0,,,30530590,gal_favor_text_30530580,,,1,,0,,,1,-1,157950
3480,30530590,2,1,player_name,10501,,,0,,,30530600,gal_favor_text_30530590,,,1,,0,,,1,-1,157950
3481,30530600,2,1,gal_name_05,10501,,,0,,,30530610,gal_favor_text_30530600,,,1,,0,,,1,-1,157950
3482,30530610,2,1,,10501,,,0,,,30530620,gal_favor_text_30530610,,,2,,0,,,1,-1,157950
3483,30530620,2,1,player_name,10501,,,0,,,30530630,gal_favor_text_30530620,,,1,,0,,,1,-1,157950
3484,30530630,2,1,gal_name_05,10501,,,0,,,30530640,gal_favor_text_30530630,,,1,,0,,,1,-1,157950
3485,30530640,2,1,gal_name_05,10501,,,0,,,30530650,gal_favor_text_30530640,,,1,,0,,,1,-1,157950
3486,30530650,2,1,player_name,10501,,,0,,,30530660,gal_favor_text_30530650,,,1,,0,,,1,-1,157950
3487,30530660,2,1,player_name,10501,,,0,,,30530670,gal_favor_text_30530660,,,1,,0,,,1,-1,157950
3488,30530670,2,1,gal_name_05,10501,,,0,,,30530680,gal_favor_text_30530670,,,1,,0,,,1,-1,157950
3489,30530680,2,1,player_name,10501,,,0,,,30530690,gal_favor_text_30530680,,,1,,0,,,1,-1,157950
3490,30530690,2,1,player_name,10501,,,0,,,30530700,gal_favor_text_30530690,,,1,,0,,,1,-1,157950
3491,30530700,2,1,gal_name_05,10501,,,0,,,30530710,gal_favor_text_30530700,,,1,,0,,,1,-1,157950
3492,30530710,2,1,,10501,,,0,,,30530720,gal_favor_text_30530710,,,2,,0,,,1,-1,157950
3493,30530720,2,1,,10501,,,0,,,30530730,gal_favor_text_30530720,,,2,,0,,,1,-1,157950
3494,30530730,2,1,,10501,,,0,,,30530740,gal_favor_text_30530730,,,2,,0,,,1,-1,157950
3495,30530740,2,1,gal_name_05,10501,,,0,,,30530750,gal_favor_text_30530740,,,1,,0,,,1,-1,157950
3496,30530750,2,1,gal_name_05,10501,,,0,,,30530760,gal_favor_text_30530750,,,1,,0,,,1,-1,157950
3497,30530760,2,1,,10501,,,0,,,30530770,gal_favor_text_30530760,,,2,,0,,,1,-1,157950
3498,30530770,2,1,player_name,10501,,,0,,,30530780,gal_favor_text_30530770,,,1,,0,,,1,-1,157950
3499,30530780,2,1,player_name,10501,,,0,,,30530790,gal_favor_text_30530780,,,1,,0,,,1,-1,157950
3500,30530790,2,1,,10501,,,0,,,30530800,gal_favor_text_30530790,,,2,,0,,,1,-1,157950
3501,30530800,2,1,gal_name_05,10501,,,0,,,30530810,gal_favor_text_30530800,,,1,,0,,,1,-1,157950
3502,30530810,2,1,gal_name_05,10501,,,0,,,30530820,gal_favor_text_30530810,,,1,,0,,,1,-1,157950
3503,30530820,2,1,gal_name_05,10501,,,0,,,30530830,gal_favor_text_30530820,,,1,,0,,,1,-1,157950
3504,30530830,2,1,gal_name_05,10501,,,0,,,30530840,gal_favor_text_30530830,,,1,,0,,,1,-1,157950
3505,30530840,2,1,,10501,,,0,,,30530850,gal_favor_text_30530840,,,2,,0,,,1,-1,157950
3506,30530850,2,1,gal_name_05,10501,,,0,,,30530860,gal_favor_text_30530850,,,1,,0,,,1,-1,157950
3507,30530860,2,1,player_name,10501,,,0,,,30530870,gal_favor_text_30530860,,,1,,0,,,1,-1,157950
3508,30530870,2,1,player_name,10501,,,0,,,30530880,gal_favor_text_30530870,,,1,,0,,,1,-1,157950
3509,30530880,2,1,gal_name_05,10501,,,0,,,30530890,gal_favor_text_30530880,,,1,,0,,,1,-1,157950
3510,30530890,2,1,gal_name_05,10501,,,0,,,30530900,gal_favor_text_30530890,,,1,,0,,,1,-1,157950
3511,30530900,2,1,gal_name_05,10501,,,0,,,30530910,gal_favor_text_30530900,,,1,,0,,,1,-1,157950
3512,30530910,2,1,gal_name_05,10501,,,0,,,30530920,gal_favor_text_30530910,,,1,,0,,,1,-1,157950
3513,30530920,2,1,gal_name_05,10501,,,0,,,30530930,gal_favor_text_30530920,,,1,,0,,,1,-1,157950
3514,30530930,2,1,,10501,,,0,,,30530940,gal_favor_text_30530930,,,2,,0,,,1,-1,157950
3515,30530940,2,1,player_name,10501,,,0,,,30530950,gal_favor_text_30530940,,,1,,0,,,1,-1,157950
3516,30530950,2,1,,10501,,,0,,,30530960,gal_favor_text_30530950,,,2,,0,,,1,-1,157950
3517,30530960,2,1,player_name,10501,,,0,,,30530970,gal_favor_text_30530960,,,1,,0,,,1,-1,157950
3518,30530970,2,1,,10501,,,0,,,30530980,gal_favor_text_30530970,,,2,,0,,,1,-1,157950
3519,30530980,2,1,player_name,10501,,,0,,,30530990,gal_favor_text_30530980,,,1,,0,,,1,-1,157950
3520,30530990,2,1,gal_name_05,10501,,,0,,,30531000,gal_favor_text_30530990,,,1,,0,,,1,-1,157950
3521,30531000,2,1,,10501,,,0,,,30531010,gal_favor_text_30531000,,,2,,0,,,1,-1,157950
3522,30531010,2,1,gal_name_05,10501,,,0,,,30531020,gal_favor_text_30531010,,,1,,0,,,1,-1,157950
3523,30531020,2,1,player_name,10501,,,0,,,30531030,gal_favor_text_30531020,,,1,,0,,,1,-1,157950
3524,30531030,2,1,gal_name_05,10501,,,0,,,30531040,gal_favor_text_30531030,,,1,,0,,,1,-1,157950
3525,30531040,2,1,,10501,,,0,,,30531050,gal_favor_text_30531040,,,2,,0,,,1,-1,157950
3526,30531050,2,1,,10501,,,0,,,30531060,gal_favor_text_30531050,,,2,,0,,,1,-1,157950
3527,30531060,2,1,,10501,,,0,,,30531070,gal_favor_text_30531060,,,2,,0,,,1,-1,157950
3528,30531070,2,1,,10501,,,0,,,30531080,gal_favor_text_30531070,,,2,,0,,,1,-1,157950
3529,30531080,2,1,gal_name_05,10501,,,0,,,30531090,gal_favor_text_30531080,,,1,,0,,,1,-1,157950
3530,30531090,2,1,gal_name_05,10501,,,0,,,30531100,gal_favor_text_30531090,,,1,,0,,,1,-1,157950
3531,30531100,2,1,,10501,,,0,,,30531110,gal_favor_text_30531100,,,2,,0,,,1,-1,157950
3532,30531110,2,1,gal_name_05,10501,,,0,,,30531120,gal_favor_text_30531110,,,1,,0,,,1,-1,157950
3533,30531120,2,1,player_name,10501,,,0,,,30531130,gal_favor_text_30531120,,,1,,0,,,1,-1,157950
3534,30531130,2,1,,10501,,,0,,,30531140,gal_favor_text_30531130,,,2,,0,,,1,-1,157950
3535,30531140,2,1,,10501,,,0,,,30531150,gal_favor_text_30531140,,,2,,0,,,1,-1,157950
