category,character_id,asset_type,name,extension,size,path
character_ui,,TextAsset,Ch_CustomerSilhouette_LD_Idle.atlas,.dat,164,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_CustomerSilhouette_LD_Idle.atlas.dat
character_ui,,TextAsset,Ch_CustomerSilhouette_LD_Idle,.dat,552,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_CustomerSilhouette_LD_Idle.dat
maid_base,01,TextAsset,Ch_Maid01_Basic01_SD.atlas,.dat,1488,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid01_Basic01_SD.atlas.dat
maid_base,01,TextAsset,Ch_Maid01_Basic01_SD.skel,.dat,78948,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid01_Basic01_SD.skel.dat
maid_base,01,TextAsset,Ch_Maid01_Basic01_SD_UI.atlas,.dat,1496,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid01_Basic01_SD_UI.atlas.dat
maid_base,02,TextAsset,Ch_Maid02_Basic01_SD.atlas,.dat,1612,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid02_Basic01_SD.atlas.dat
maid_base,02,TextAsset,Ch_Maid02_Basic01_SD.skel,.dat,196984,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid02_Basic01_SD.skel.dat
maid_base,03,TextAsset,Ch_Maid03_Basic01_LD.atlas,.dat,3760,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid03_Basic01_LD.atlas.dat
maid_base,03,TextAsset,Ch_Maid03_Basic01_SD.atlas,.dat,1352,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid03_Basic01_SD.atlas.dat
maid_base,03,TextAsset,Ch_Maid03_Basic01_SD.skel,.dat,98132,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid03_Basic01_SD.skel.dat
maid_base,04,TextAsset,Ch_Maid04_Basic01_SD.atlas,.dat,1476,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid04_Basic01_SD.atlas.dat
maid_base,04,TextAsset,Ch_Maid04_Basic01_SD.skel,.dat,114464,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid04_Basic01_SD.skel.dat
maid_base,05,TextAsset,Ch_Maid05_Basic01_LD.atlas,.dat,3404,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid05_Basic01_LD.atlas.dat
maid_base,05,TextAsset,Ch_Maid05_Basic01_SD.atlas,.dat,1548,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid05_Basic01_SD.atlas.dat
maid_base,06,TextAsset,Ch_Maid06_Basic01_LD.atlas,.dat,5072,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid06_Basic01_LD.atlas.dat
maid_base,06,TextAsset,Ch_Maid06_Basic01_LD2.atlas,.dat,1292,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid06_Basic01_LD2.atlas.dat
maid_base,06,TextAsset,Ch_Maid06_Basic01_LD2.skel,.dat,53716,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid06_Basic01_LD2.skel.dat
maid_base,06,TextAsset,Ch_Maid06_Basic01_SD.atlas,.dat,2672,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid06_Basic01_SD.atlas.dat
maid_base,06,TextAsset,Ch_Maid06_Basic01_SD.skel,.dat,125292,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid06_Basic01_SD.skel.dat
maid_base,07,TextAsset,Ch_Maid07_Basic01_SD.atlas,.dat,1372,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Ch_Maid07_Basic01_SD.atlas.dat
maid_costume,01,TextAsset,Cos_Maid01_Band01_LD.atlas,.dat,5912,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid01_Band01_LD.atlas.dat
maid_costume,01,TextAsset,Cos_Maid01_Band01_SD.atlas,.dat,1652,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid01_Band01_SD.atlas.dat
maid_costume,01,TextAsset,Cos_Maid01_Band01_SD.skel,.dat,98024,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid01_Band01_SD.skel.dat
maid_costume,01,TextAsset,Cos_Maid01_Casual01_LD.atlas,.dat,2632,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid01_Casual01_LD.atlas.dat
maid_costume,01,TextAsset,Cos_Maid01_Casual01_SD.atlas,.dat,1608,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid01_Casual01_SD.atlas.dat
maid_costume,01,TextAsset,Cos_Maid01_Casual01_SD.skel,.dat,54452,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid01_Casual01_SD.skel.dat
maid_costume,01,TextAsset,Cos_Maid01_Christmas01_LD.atlas,.dat,4332,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid01_Christmas01_LD.atlas.dat
maid_costume,01,TextAsset,Cos_Maid01_Christmas01_SD.atlas,.dat,1376,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid01_Christmas01_SD.atlas.dat
maid_costume,01,TextAsset,Cos_Maid01_Christmas01_SD.skel,.dat,103184,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid01_Christmas01_SD.skel.dat
maid_costume,01,TextAsset,Cos_Maid01_Summer01_LD.atlas,.dat,3788,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid01_Summer01_LD.atlas.dat
maid_costume,01,TextAsset,Cos_Maid01_Summer01_LD.skel,.dat,270228,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid01_Summer01_LD.skel.dat
maid_costume,01,TextAsset,Cos_Maid01_Summer01_SD.atlas,.dat,1612,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid01_Summer01_SD.atlas.dat
maid_costume,02,TextAsset,Cos_Maid02_Casual01_LD.atlas,.dat,2872,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid02_Casual01_LD.atlas.dat
maid_costume,02,TextAsset,Cos_Maid02_Casual01_LD.skel,.dat,535324,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid02_Casual01_LD.skel.dat
maid_costume,02,TextAsset,Cos_Maid02_Casual01_SD.atlas,.dat,1644,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid02_Casual01_SD.atlas.dat
maid_costume,02,TextAsset,Cos_Maid02_Casual01_SD.skel,.dat,100260,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid02_Casual01_SD.skel.dat
maid_costume,02,TextAsset,Cos_Maid02_Christmas01_LD.atlas,.dat,2252,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid02_Christmas01_LD.atlas.dat
maid_costume,02,TextAsset,Cos_Maid02_Christmas01_SD.atlas,.dat,1476,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid02_Christmas01_SD.atlas.dat
maid_costume,02,TextAsset,Cos_Maid02_Halloween01_SD.atlas,.dat,1576,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid02_Halloween01_SD.atlas.dat
maid_costume,02,TextAsset,Cos_Maid02_Halloween01_SD.skel,.dat,96672,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid02_Halloween01_SD.skel.dat
maid_costume,02,TextAsset,Cos_Maid02_Summer01_LD.skel,.dat,203032,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid02_Summer01_LD.skel.dat
maid_costume,02,TextAsset,Cos_Maid02_Summer01_SD.atlas,.dat,1820,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid02_Summer01_SD.atlas.dat
maid_costume,02,TextAsset,Cos_Maid02_Summer01_SD.skel,.dat,74912,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid02_Summer01_SD.skel.dat
maid_costume,03,TextAsset,Cos_Maid03_Casual01_SD.atlas,.dat,1060,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid03_Casual01_SD.atlas.dat
maid_costume,03,TextAsset,Cos_Maid03_Casual01_SD.skel,.dat,40824,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid03_Casual01_SD.skel.dat
maid_costume,03,TextAsset,Cos_Maid03_Casual_LD.atlas,.dat,2052,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid03_Casual_LD.atlas.dat
maid_costume,03,TextAsset,Cos_Maid03_Casual_LD.skel,.dat,228220,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid03_Casual_LD.skel.dat
maid_costume,03,TextAsset,Cos_Maid03_Christmas01_LD.atlas,.dat,4192,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid03_Christmas01_LD.atlas.dat
maid_costume,03,TextAsset,Cos_Maid03_Christmas01_LD.skel,.dat,548408,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid03_Christmas01_LD.skel.dat
maid_costume,03,TextAsset,Cos_Maid03_Christmas01_SD.atlas,.dat,1732,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid03_Christmas01_SD.atlas.dat
maid_costume,03,TextAsset,Cos_Maid03_Christmas01_SD.skel,.dat,145712,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid03_Christmas01_SD.skel.dat
maid_costume,03,TextAsset,Cos_Maid03_Halloween01_LD.atlas,.dat,5136,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid03_Halloween01_LD.atlas.dat
maid_costume,03,TextAsset,Cos_Maid03_Halloween01_LD.skel,.dat,493136,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid03_Halloween01_LD.skel.dat
maid_costume,03,TextAsset,Cos_Maid03_Halloween01_SD.atlas,.dat,1740,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid03_Halloween01_SD.atlas.dat
maid_costume,03,TextAsset,Cos_Maid03_SchoolUniform01_LD.atlas,.dat,5940,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid03_SchoolUniform01_LD.atlas.dat
maid_costume,03,TextAsset,Cos_Maid03_SchoolUniform01_LD.skel,.dat,245976,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid03_SchoolUniform01_LD.skel.dat
maid_costume,03,TextAsset,Cos_Maid03_SchoolUniform01_SD.atlas,.dat,2288,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid03_SchoolUniform01_SD.atlas.dat
maid_costume,03,TextAsset,Cos_Maid03_SchoolUniform01_SD.skel,.dat,116672,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid03_SchoolUniform01_SD.skel.dat
maid_costume,03,TextAsset,Cos_Maid03_Summer01_LD.atlas,.dat,5432,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid03_Summer01_LD.atlas.dat
maid_costume,03,TextAsset,Cos_Maid03_Summer01_SD.atlas,.dat,2192,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid03_Summer01_SD.atlas.dat
maid_costume,04,TextAsset,Cos_Maid04_Band01_LD.atlas,.dat,4432,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid04_Band01_LD.atlas.dat
maid_costume,04,TextAsset,Cos_Maid04_Band01_SD.atlas,.dat,2000,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid04_Band01_SD.atlas.dat
maid_costume,04,TextAsset,Cos_Maid04_Casual01_LD.atlas,.dat,2572,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid04_Casual01_LD.atlas.dat
maid_costume,04,TextAsset,Cos_Maid04_Casual01_SD.skel,.dat,96760,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid04_Casual01_SD.skel.dat
maid_costume,04,TextAsset,Cos_Maid04_Christmas01_LD.atlas,.dat,3768,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid04_Christmas01_LD.atlas.dat
maid_costume,04,TextAsset,Cos_Maid04_Christmas01_LD.skel,.dat,718908,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid04_Christmas01_LD.skel.dat
maid_costume,04,TextAsset,Cos_Maid04_Christmas01_SD.atlas,.dat,2128,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid04_Christmas01_SD.atlas.dat
maid_costume,04,TextAsset,Cos_Maid04_Christmas01_SD.skel,.dat,136268,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid04_Christmas01_SD.skel.dat
maid_costume,04,TextAsset,Cos_Maid04_SchoolUniform01_LD.atlas,.dat,5220,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid04_SchoolUniform01_LD.atlas.dat
maid_costume,04,TextAsset,Cos_Maid04_SchoolUniform01_LD.skel,.dat,119036,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid04_SchoolUniform01_LD.skel.dat
maid_costume,04,TextAsset,Cos_Maid04_SchoolUniform01_SD.atlas,.dat,1792,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid04_SchoolUniform01_SD.atlas.dat
maid_costume,04,TextAsset,Cos_Maid04_SchoolUniform01_SD.skel,.dat,75716,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid04_SchoolUniform01_SD.skel.dat
maid_costume,04,TextAsset,Cos_Maid04_Summer01_LD.atlas,.dat,4124,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid04_Summer01_LD.atlas.dat
maid_costume,04,TextAsset,Cos_Maid04_Summer01_LD.skel,.dat,202652,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid04_Summer01_LD.skel.dat
maid_costume,04,TextAsset,Cos_Maid04_Summer01_SD.atlas,.dat,1808,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid04_Summer01_SD.atlas.dat
maid_costume,05,TextAsset,Cos_Maid05_Casual01_LD.atlas,.dat,3480,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid05_Casual01_LD.atlas.dat
maid_costume,05,TextAsset,Cos_Maid05_Casual01_SD.atlas,.dat,1800,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid05_Casual01_SD.atlas.dat
maid_costume,05,TextAsset,Cos_Maid05_Casual01_SD.skel,.dat,76836,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid05_Casual01_SD.skel.dat
maid_costume,05,TextAsset,Cos_Maid05_Christmas01_LD.atlas,.dat,6296,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid05_Christmas01_LD.atlas.dat
maid_costume,05,TextAsset,Cos_Maid05_Christmas01_LD.skel,.dat,284400,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid05_Christmas01_LD.skel.dat
maid_costume,05,TextAsset,Cos_Maid05_Christmas01_SD.atlas,.dat,1800,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid05_Christmas01_SD.atlas.dat
maid_costume,05,TextAsset,Cos_Maid05_Christmas01_SD.skel,.dat,93788,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid05_Christmas01_SD.skel.dat
maid_costume,05,TextAsset,Cos_Maid05_Halloween01_LD.atlas,.dat,4924,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid05_Halloween01_LD.atlas.dat
maid_costume,05,TextAsset,Cos_Maid05_Halloween01_SD.skel,.dat,126844,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid05_Halloween01_SD.skel.dat
maid_costume,05,TextAsset,Cos_Maid05_Summer01_LD.atlas,.dat,4088,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid05_Summer01_LD.atlas.dat
maid_costume,05,TextAsset,Cos_Maid05_Summer01_SD.atlas,.dat,1860,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid05_Summer01_SD.atlas.dat
maid_costume,05,TextAsset,Cos_Maid05_Summer01_SD.skel,.dat,87936,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid05_Summer01_SD.skel.dat
maid_costume,06,TextAsset,Cos_Maid06_Casual01_LD.atlas,.dat,5292,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid06_Casual01_LD.atlas.dat
maid_costume,06,TextAsset,Cos_Maid06_Casual01_LD.skel,.dat,254220,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid06_Casual01_LD.skel.dat
maid_costume,06,TextAsset,Cos_Maid06_Casual01_SD.atlas,.dat,2224,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid06_Casual01_SD.atlas.dat
maid_costume,06,TextAsset,Cos_Maid06_Summer01_LD.atlas,.dat,4828,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid06_Summer01_LD.atlas.dat
maid_costume,06,TextAsset,Cos_Maid06_Summer01_SD.atlas,.dat,1564,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid06_Summer01_SD.atlas.dat
maid_costume,06,TextAsset,Cos_Maid06_Summer01_SD.skel,.dat,121040,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid06_Summer01_SD.skel.dat
maid_costume,07,TextAsset,Cos_Maid07_Casual01_LD.atlas,.dat,4872,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid07_Casual01_LD.atlas.dat
maid_costume,07,TextAsset,Cos_Maid07_Casual01_LD.skel,.dat,148432,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid07_Casual01_LD.skel.dat
maid_costume,07,TextAsset,Cos_Maid07_Casual01_SD.atlas,.dat,1488,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid07_Casual01_SD.atlas.dat
maid_costume,07,TextAsset,Cos_Maid07_SchoolUniform01_LD.atlas,.dat,5740,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid07_SchoolUniform01_LD.atlas.dat
maid_costume,07,TextAsset,Cos_Maid07_SchoolUniform01_SD.atlas,.dat,2248,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid07_SchoolUniform01_SD.atlas.dat
maid_costume,07,TextAsset,Cos_Maid07_SchoolUniform01_SD.skel,.dat,98132,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid07_SchoolUniform01_SD.skel.dat
maid_costume,07,TextAsset,Cos_Maid07_Summer01_LD.atlas,.dat,5440,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid07_Summer01_LD.atlas.dat
maid_costume,07,TextAsset,Cos_Maid07_Summer01_SD.atlas,.dat,2564,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid07_Summer01_SD.atlas.dat
maid_costume,07,TextAsset,Cos_Maid07_Summer01_SD.skel,.dat,111116,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Cos_Maid07_Summer01_SD.skel.dat
character_ui,,TextAsset,Customer07_SD.atlas,.dat,1368,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Customer07_SD.atlas.dat
character_ui,,TextAsset,Customer07_SD.skel,.dat,48248,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Customer07_SD.skel.dat
character_ui,,TextAsset,Customer08_SD.atlas,.dat,1220,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Customer08_SD.atlas.dat
character_ui,,TextAsset,Customer08_SD.skel,.dat,100828,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Customer08_SD.skel.dat
character_ui,,TextAsset,Customer10_SD.atlas,.dat,644,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Customer10_SD.atlas.dat
character_ui,,TextAsset,Customer10_SD.skel,.dat,43744,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Customer10_SD.skel.dat
character_ui,,TextAsset,Customer11_SD_Store.atlas,.dat,1096,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Customer11_SD_Store.atlas.dat
character_ui,,TextAsset,LineBreaking Following Characters,.dat,316,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\LineBreaking Following Characters.dat
character_ui,,TextAsset,LineBreaking Leading Characters,.dat,136,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\LineBreaking Leading Characters.dat
character_ui,,TextAsset,Maid01_LD_ad.atlas,.dat,3164,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Maid01_LD_ad.atlas.dat
character_ui,,TextAsset,Maid01_LD_ad,.dat,696896,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Maid01_LD_ad.dat
character_ui,,TextAsset,Maid01_LD_Idle.atlas,.dat,2972,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Maid01_LD_Idle.atlas.dat
character_ui,,TextAsset,Maid02_LD_Idle.atlas,.dat,2248,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Maid02_LD_Idle.atlas.dat
character_ui,,TextAsset,Maid04_LD.atlas,.dat,3404,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Maid04_LD.atlas.dat
character_ui,,TextAsset,MaidCafe_Logo_Eg.atlas,.dat,264,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\MaidCafe_Logo_Eg.atlas.dat
character_ui,,TextAsset,MaidCafe_Logo_Eg.skel,.dat,8704,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\MaidCafe_Logo_Eg.skel.dat
character_ui,,TextAsset,MaidCafe_Logo_Jp.atlas,.dat,276,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\MaidCafe_Logo_Jp.atlas.dat
character_ui,,TextAsset,MaidCafe_Logo_Jp.skel,.dat,7856,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\MaidCafe_Logo_Jp.skel.dat
character_ui,,TextAsset,MaidSkill_Effect_SD.atlas,.dat,408,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\MaidSkill_Effect_SD.atlas.dat
character_ui,,TextAsset,MaidSkill_Effect_SD.skel,.dat,4672,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\MaidSkill_Effect_SD.skel.dat
character_ui,,TextAsset,Maid_1001_LD_Child.atlas,.dat,1316,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\Maid_1001_LD_Child.atlas.dat
character_ui,,TextAsset,MergeMaid LOGO_Ch.atlas,.dat,276,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\MergeMaid LOGO_Ch.atlas.dat
character_ui,,TextAsset,MergeMaid LOGO_Ch.skel,.dat,8192,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\MergeMaid LOGO_Ch.skel.dat
character_ui,,TextAsset,MergeMaid LOGO_Ch2.atlas,.dat,276,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\MergeMaid LOGO_Ch2.atlas.dat
character_ui,,TextAsset,MergeMaid LOGO_Ch2.skel,.dat,8192,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\MergeMaid LOGO_Ch2.skel.dat
character_ui,,TextAsset,MugeMaidcafe Logo.atlas,.dat,268,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\MugeMaidcafe Logo.atlas.dat
character_ui,,TextAsset,MugeMaidcafe Logo.skel,.dat,21788,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\MugeMaidcafe Logo.skel.dat
character_ui,,TextAsset,NPC_100104_LD.atlas,.dat,3048,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\NPC_100104_LD.atlas.dat
character_ui,,TextAsset,NPC_100105_LD_Spine.atlas,.dat,2600,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\NPC_100105_LD_Spine.atlas.dat
character_ui,,TextAsset,NPC_100106_LD.atlas,.dat,544,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\NPC_100106_LD.atlas.dat
character_ui,,TextAsset,NPC_100106_LD.skel,.dat,33248,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\NPC_100106_LD.skel.dat
character_ui,,TextAsset,NPC_100107_LD.atlas,.dat,2884,reverse-output\assets\assetstudio-cli-data-textasset\TextAsset\NPC_100107_LD.atlas.dat
