id,category_name,sub_category_name,group_name,block_type,level,block_tier,production_diff,block_name,block_image,tail_raw_hex,tail_size,record_offset,source_file
1209106,Chapter02,CleaningToolCart,CleaningTool,0,6,1,222,BlockName_FeatherDuster,CleaningToolCart1_6,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610514000000050000000000604100000000000000000000000001000000cdcc4c3d000020400000b84102000000170000000100000001000000,120,65912,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1209107,Chapter02,CleaningToolCart,CleaningTool,0,7,1,331,BlockName_FeatherDusters,CleaningToolCart1_7,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261053c000000050000000000b04100000000000000000000000001000000cdcc4c3d000020400000084202000000220000000100000001000000,120,66156,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1209108,Chapter02,CleaningToolCart,CleaningTool,0,8,1,470,BlockName_Mop,CleaningToolCart1_8,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000004200000000000000000000000001000000cdcc4c3d000020400000404202000000300000000100000001000000,120,66400,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1209109,Chapter02,CleaningToolCart,CleaningTool,0,9,1,640,BlockName_AdvanceMop,CleaningToolCart1_9,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000384200000000000000000000000001000000cdcc4c3d000020400000824202000000410000000100000001000000,120,66636,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1209110,Chapter02,CleaningToolCart,CleaningTool,0,10,1,845,BlockName_PortableVacuumCleaner,CleaningToolCart1_10,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000744200000000000000000000000001000000cdcc4c3d000020400000aa4202000000550000000100000001000000,120,66876,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1209111,Chapter02,CleaningToolCart,CleaningTool,0,11,1,1087,BlockName_VacuumCleaner,CleaningToolCart1_11,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000a24200000000000000000000000001000000cdcc4c3d000020400000da42020000006d0000000100000001000000,120,67128,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1209112,Chapter02,CleaningToolCart,CleaningTool,0,12,1,1368,BlockName_PowerVacuumCleaner,CleaningToolCart1_12,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000094302000000890000000100000001000000,120,67372,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1209201,Chapter02,CleaningToolCart,Detergent,0,1,2,10,BlockName_MoldRemover,CleaningToolCart2_1,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000404002000000030000000100000001000000,120,67620,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1209202,Chapter02,CleaningToolCart,Detergent,0,2,2,22,BlockName_DishDetergent,CleaningToolCart2_2,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032000000050000000000004000000000000000000000000001000000cdcc4c3d000020400000a04002000000050000000100000001000000,120,67864,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1209203,Chapter02,CleaningToolCart,Detergent,0,3,2,49,BlockName_Soap,CleaningToolCart2_3,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050000000050000000000a04000000000000000000000000001000000cdcc4c3d0000204000002041020000000a0000000100000001000000,120,68108,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1209204,Chapter02,CleaningToolCart,Detergent,0,4,2,92,BlockName_LiquidDetergent,CleaningToolCart2_4,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610532000000050000000000304100000000000000000000000001000000cdcc4c3d000020400000984102000000130000000100000001000000,120,68344,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1209205,Chapter02,CleaningToolCart,Detergent,0,5,2,159,BlockName_PowderCleaner,CleaningToolCart2_5,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610514000000020000000000a84100000000000000000000000001000000cdcc4c3d000020400000004202000000200000000100000001000000,120,68592,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1209206,Chapter02,CleaningToolCart,Detergent,0,6,2,253,BlockName_LaundryDetergent,CleaningToolCart2_6,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a0000000200000000000c4200000000000000000000000001000000cdcc4c3d0000204000004c4202000000330000000100000001000000,120,68836,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1209207,Chapter02,CleaningToolCart,Detergent,0,7,2,377,BlockName_LaundryCapsule,CleaningToolCart2_7,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000584200000000000000000000000001000000cdcc4c3d0000204000009842020000004c0000000100000001000000,120,69084,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1209208,Chapter02,CleaningToolCart,Detergent,0,8,2,535,BlockName_RefillDishSoap,CleaningToolCart2_8,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000a04200000000000000000000000001000000cdcc4c3d000020400000d842020000006c0000000100000001000000,120,69328,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1209209,Chapter02,CleaningToolCart,Detergent,0,9,2,729,BlockName_AntibacterialCleaner,CleaningToolCart2_9,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610500000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000124302000000920000000100000001000000,120,69572,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1110101,Chapter02,Bag,Bag,1,1,1,117,BlockName_Bag,Production_Bag1_1,0000000000000000000000001a0000003b000000320000000a0000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,69824,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1110102,Chapter02,Bag,Bag,1,2,1,260,BlockName_Bag,Production_Bag1_2,0000000000000000000000001c00000053000000320000000a0000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,70040,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1110103,Chapter02,Bag,Bag,1,3,1,559,BlockName_Bag,Production_Bag1_3,0000000000000000000000001f0000006300000032000000140000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,70256,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1110104,Chapter02,Bag,Bag,1,4,1,1053,BlockName_Bag,Production_Bag1_4,000000000000000000000000220000007400000032000000140000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,70472,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1110105,Chapter02,Bag,Bag,1,5,1,1820,BlockName_Bag,Production_Bag1_5,000000000000000000000000240000007700000032000000140000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,70688,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1110106,Chapter02,Bag,Bag,1,6,1,2886,BlockName_Carrier,Production_Bag1_6,000000000000000000000000280000008400000032000000140000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,70904,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1110107,Chapter02,Bag,Bag,1,7,1,4303,BlockName_Carrier,Production_Bag1_7,00000000000000000000000029000000ac00000032000000140000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,71124,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210101,Chapter02,Bag,Goods,0,1,1,9,BlockName_Coupon,Bag1_1,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000004002000000020000000100000001000000,120,71344,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210102,Chapter02,Bag,Goods,0,2,1,20,BlockName_Cheeringstick,Bag1_2,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000404002000000030000000100000001000000,120,71552,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210103,Chapter02,Bag,Goods,0,3,1,43,BlockName_PhotoCard,Bag1_3,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050000000050000000000004000000000000000000000000001000000cdcc4c3d000020400000a04002000000050000000100000001000000,120,71768,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210104,Chapter02,Bag,Goods,0,4,1,81,BlockName_BookMark,Bag1_4,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032000000050000000000a04000000000000000000000000001000000cdcc4c3d000020400000104102000000090000000100000001000000,120,71980,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210105,Chapter02,Bag,Goods,0,5,1,140,BlockName_HandMirror,Bag1_5,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000046000000050000000000104100000000000000000000000001000000cdcc4c3d0000204000007041020000000f0000000100000001000000,120,72192,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210106,Chapter02,Bag,Goods,0,6,1,222,BlockName_CocoKeychain,Bag1_6,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610514000000050000000000604100000000000000000000000001000000cdcc4c3d000020400000b84102000000170000000100000001000000,120,72404,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210107,Chapter02,Bag,Goods,0,7,1,331,BlockName_StressBall,Bag1_7,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261053c000000050000000000b04100000000000000000000000001000000cdcc4c3d000020400000084202000000220000000100000001000000,120,72620,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210108,Chapter02,Bag,Goods,0,8,1,470,BlockName_MixingStick,Bag1_8,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000004200000000000000000000000001000000cdcc4c3d000020400000404202000000300000000100000001000000,120,72832,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210109,Chapter02,Bag,Goods,0,9,1,640,BlockName_CanBadge,Bag1_9,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000384200000000000000000000000001000000cdcc4c3d000020400000824202000000410000000100000001000000,120,73048,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210110,Chapter02,Bag,Goods,0,10,1,845,BlockName_MerchUmbrella,Bag1_10,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000744200000000000000000000000001000000cdcc4c3d000020400000aa4202000000550000000100000001000000,120,73260,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210111,Chapter02,Bag,Goods,0,11,1,1087,BlockName_AkuGoods,Bag1_11,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000a24200000000000000000000000001000000cdcc4c3d000020400000da42020000006d0000000100000001000000,120,73476,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210112,Chapter02,Bag,Goods,0,12,1,1368,BlockName_YukimiDoll,Bag1_12,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a000000020000000000d04200000000000000000000000001000000cdcc4c3d000020400000094302000000890000000100000001000000,120,73688,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210113,Chapter02,Bag,Goods,0,13,1,1691,BlockName_MaidExperienceSocks,Bag1_13,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000044300000000000000000000000001000000cdcc4c3d0000204000002a4302000000aa0000000100000001000000,120,73900,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210114,Chapter02,Bag,Goods,0,14,1,2056,BlockName_MaidExperienceHeadband,Bag1_14,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a000000020000000000234300000000000000000000000001000000cdcc4c3d0000204000004e4302000000ce0000000100000001000000,120,74124,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210115,Chapter02,Bag,Goods,0,15,1,2467,BlockName_MaidExperienceCostume,Bag1_15,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610500000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000774302000000f70000000100000001000000,120,74348,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1110201,Chapter02,Bag,RiceBag,1,1,2,222,BlockName_RIceBag,Production_RiceBag_From_Bag2_1,000000005bf0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000100000001000000,120,74572,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1110202,Chapter02,Bag,RiceBag,1,2,2,489,BlockName_RIceBag,Production_RiceBag_From_Bag2_2,000000005bf0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000100000001000000,120,74808,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1110203,Chapter02,Bag,RiceBag,1,3,2,1090,BlockName_RIceBag,Production_RiceBag_From_Bag2_3,000000005bf0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000100000001000000,120,75044,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1110204,Chapter02,Bag,RiceBag,1,4,2,2047,BlockName_RIceBag,Production_RiceBag_From_Bag2_4,000000005bf0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000100000001000000,120,75280,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1110205,Chapter02,Bag,RiceBag,2,5,2,3537,BlockName_RIceBag,Production_RiceBag_From_Bag2_5,000000005bf0100000000000150000000000000000000000000000000000000000000000000000000100000003e51000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,75516,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210201,Chapter02,Bag,Rice,0,1,2,17,BlockName_Rice,RiceBag3_1,00000000bdf01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000804002000000040000000100000001000000,120,75752,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210202,Chapter02,Bag,Rice,0,2,2,37,BlockName_SaltRiceBall,RiceBag3_2,00000000bdf01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000004102000000080000000100000001000000,120,75960,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210203,Chapter02,Bag,Rice,0,3,2,83,BlockName_GrilledRiceBall,RiceBag3_3,00000000bdf01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032000000050000000000204100000000000000000000000001000000cdcc4c3d000020400000884102000000110000000100000001000000,120,76176,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210204,Chapter02,Bag,Rice,0,4,2,157,BlockName_PlumRiceBall,RiceBag3_4,00000000bdf0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003c000000050000000000a84100000000000000000000000001000000cdcc4c3d000020400000004202000000200000000100000001000000,120,76396,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210205,Chapter02,Bag,Rice,0,5,2,272,BlockName_Musubi,RiceBag3_5,00000000bdf01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014000000020000000000184200000000000000000000000001000000cdcc4c3d0000204000005c4202000000370000000100000001000000,120,76612,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210206,Chapter02,Bag,Rice,0,6,2,433,BlockName_TunaKimbap,RiceBag3_6,00000000bdf01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a0000000200000000007c4200000000000000000000000001000000cdcc4c3d000020400000ae4202000000570000000100000001000000,120,76820,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210207,Chapter02,Bag,Rice,0,7,2,645,BlockName_CaliforniaRoll,RiceBag3_7,00000000bdf01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000c44200000000000000000000000001000000cdcc4c3d000020400000024302000000820000000100000001000000,120,77032,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210208,Chapter02,Bag,Rice,0,8,2,915,BlockName_InariRoll,RiceBag3_8,00000000bdf01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000104300000000000000000000000001000000cdcc4c3d000020400000384302000000b80000000100000001000000,120,77248,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210209,Chapter02,Bag,Rice,0,9,2,1247,BlockName_OcxChuckRiceBall,RiceBag3_9,00000000bdf01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a0000000200000000004a4300000000000000000000000001000000cdcc4c3d0000204000007a4302000000fa0000000100000001000000,120,77460,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210210,Chapter02,Bag,Rice,0,10,2,1648,BlockName_OcpuxGunkanMaki,RiceBag3_10,00000000bdf01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610500000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000a543020000004a0100000100000001000000,120,77680,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210301,Chapter02,Bag,RiceCook,0,1,3,18,BlockName_VegetablePorridge,RiceBag4_1,00000000bdf01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000c04002000000060000000100000001000000,120,77900,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210302,Chapter02,Bag,RiceCook,0,2,3,42,BlockName_Risotto,RiceBag4_2,00000000bdf01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032000000050000000000e04000000000000000000000000001000000cdcc4c3d0000204000005041020000000d0000000100000001000000,120,78124,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210303,Chapter02,Bag,RiceCook,0,3,3,94,BlockName_FriedRice,RiceBag4_3,00000000bdf0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003c000000050000000000904100000000000000000000000001000000cdcc4c3d000020400000e841020000001d0000000100000001000000,120,78340,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210304,Chapter02,Bag,RiceCook,0,4,3,176,BlockName_BentoBox,RiceBag4_4,00000000bdf01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014000000020000000000104200000000000000000000000001000000cdcc4c3d000020400000544202000000350000000100000001000000,120,78556,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210305,Chapter02,Bag,RiceCook,0,5,3,306,BlockName_Paella,RiceBag4_5,00000000bdf0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a000000020000000000864200000000000000000000000001000000cdcc4c3d000020400000b842020000005c0000000100000001000000,120,78772,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210306,Chapter02,Bag,RiceCook,0,6,3,486,BlockName_StonePotBibimbap,RiceBag4_6,00000000bdf01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000e04200000000000000000000000001000000cdcc4c3d000020400000124302000000920000000100000001000000,120,78984,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1210307,Chapter02,Bag,RiceCook,0,7,3,724,BlockName_MalpinusFriedRice,RiceBag4_7,00000000bdf01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610500000000000000000000000000000000000000000000000001000000cdcc4c3d0000204000005a4302000000da0000000100000001000000,120,79208,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1115101,Chapter03,BathBag,BathBag,1,1,1,117,BlockName_WaterDipper,Production_BathBag1_1,0000000000000000000000000c0000003b000000320000000a00000001000000030000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004041000000000c0000000100000001000000,120,79432,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1115102,Chapter03,BathBag,BathBag,1,2,1,260,BlockName_WaterDipper,Production_BathBag1_2,0000000000000000000000000f00000063000000320000000a0000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d841000000001b0000000100000001000000,120,79668,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1115103,Chapter03,BathBag,BathBag,1,3,1,559,BlockName_WaterDipper,Production_BathBag1_3,0000000000000000000000001100000074000000320000000a0000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000604200000000380000000100000001000000,120,79904,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1115104,Chapter03,BathBag,BathBag,1,4,1,1053,BlockName_BathBag,Production_BathBag1_4,000000000000000000000000160000007700000032000000140000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d442000000006a0000000100000001000000,120,80140,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1115105,Chapter03,BathBag,BathBag,1,5,1,1820,BlockName_BathBag,Production_BathBag1_5,000000000000000000000000170000008400000032000000140000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000374300000000b70000000100000001000000,120,80372,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1115106,Chapter03,BathBag,BathBag,1,6,1,2886,BlockName_BathBag,Production_BathBag1_6,00000000000000000000000018000000ac00000032000000140000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080904300000000210100000100000001000000,120,80604,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215101,Chapter03,BathBag,BathToiletries,0,1,1,9,BlockName_Toothbrush,BathBag1_1,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000004002000000020000000100000001000000,120,80836,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215102,Chapter03,BathBag,BathToiletries,0,2,1,20,BlockName_AdvancedToothbrush,BathBag1_2,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000404002000000030000000100000001000000,120,81064,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215103,Chapter03,BathBag,BathToiletries,0,3,1,43,BlockName_WoodComb,BathBag1_3,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032000000050000000000803f00000000000000000000000001000000cdcc4c3d000020400000a04002000000050000000100000001000000,120,81300,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215104,Chapter03,BathBag,BathToiletries,0,4,1,81,BlockName_BambooComb,BathBag1_4,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028000000050000000000004000000000000000000000000001000000cdcc4c3d000020400000104102000000090000000100000001000000,120,81528,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215105,Chapter03,BathBag,BathToiletries,0,5,1,140,BlockName_BraidedShowerScrubber,BathBag1_5,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001e000000050000000000a04000000000000000000000000001000000cdcc4c3d0000204000007041020000000f0000000100000001000000,120,81756,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215106,Chapter03,BathBag,BathToiletries,0,6,1,222,BlockName_WoodRollBrush,BathBag1_6,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000050000000000604100000000000000000000000001000000cdcc4c3d000020400000b84102000000170000000100000001000000,120,81996,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215107,Chapter03,BathBag,BathToiletries,0,7,1,331,BlockName_DetanglerBrush,BathBag1_7,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000050000000000b04100000000000000000000000001000000cdcc4c3d000020400000084202000000220000000100000001000000,120,82228,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1215108,Chapter03,BathBag,BathToiletries,0,8,1,470,BlockName_ShowerLoofah,BathBag1_8,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000004200000000000000000000000001000000cdcc4c3d000020400000404202000000300000000100000001000000,120,82460,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
