_index,id,sceneType,dialogueType,name,spine,optionType,option,keyOption,trait,traitInterval,nextId,plotText,sound,animation,pic,image,bgType,bg,bgm,skip,skipId,_trailingBytes,nameText,plotTextResolved,optionResolved
4913,30730370,2,1,gal_name_07,10701,,,0,,,30730380,gal_favor_text_30730370,,,1,,0,,,1,-1,157950,墨茗,這樣看不到東西，其他的感官反而變得更加敏銳。,
4914,30730380,2,1,,10701,,,0,,,30730390,gal_favor_text_30730380,,,2,,0,,,1,-1,157950,,見到墨茗一直推脫，我勉強答應再觀察一下情況。,
4915,30730390,2,1,player_name,10701,,,0,,,30730400,gal_favor_text_30730390,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,那以後只能在你的倒楣日記上再加一筆，想要救人反而被人暗算。,
4916,30730400,2,1,gal_name_07,10701,,,0,,,30730410,gal_favor_text_30730400,,,1,,0,,,1,-1,157950,墨茗,聽起來你有點幸災樂禍。,
4917,30730410,2,1,,10701,,,0,,,30730420,gal_favor_text_30730410,,,2,,0,,,1,-1,157950,,趁著墨茗現在行動不便，我拽著她的衣服在大街上行走。,
4918,30730420,2,1,player_name,10701,,,0,,,30730430,gal_favor_text_30730420,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,不不不，對於你的行為我想要提出表彰，並且我的內心也十分悲痛。,
4919,30730430,2,1,player_name,10701,,,0,,,30730440,gal_favor_text_30730430,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,我特別感動，感動得都要哭了……,
4920,30730440,2,1,gal_name_07,10701,,,0,,,30730450,gal_favor_text_30730440,,,1,,0,,,1,-1,157950,墨茗,行了，貓哭耗子，還是紅燈，停下來等等。,
4921,30730450,2,1,player_name,10701,,,0,,,30730460,gal_favor_text_30730450,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,你不是看不到嗎？,
4922,30730460,2,1,player_name,10701,,,0,,,30730470,gal_favor_text_30730460,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,還是你已經好了？,
4923,30730470,2,1,gal_name_07,10701,,,0,,,30730480,gal_favor_text_30730470,,,1,,0,,,1,-1,157950,墨茗,周圍的人都停下，你沒發現嗎？,
4924,30730480,2,1,player_name,10701,,,0,,,30730490,gal_favor_text_30730480,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,……你說我要是就這樣把你丟在馬路邊上，會出現什麼情況？,
4925,30730490,2,1,gal_name_07,10701,,,0,,,30730500,gal_favor_text_30730490,,,1,,0,,,1,-1,157950,墨茗,我應該不會有什麼問題，但是你肯定會內心煎熬，受到道德譴責。,
4926,30730500,2,1,,10701,,,0,,,30730510,gal_favor_text_30730500,,,2,,0,,,1,-1,157950,,目的地是她提前預訂好的酒店，房間裡出乎意料的黑，我剛準備開燈就被墨茗阻止。,
4927,30730510,2,1,gal_name_07,10701,,,0,,,30730520,gal_favor_text_30730510,,,1,,0,,,1,-1,157950,墨茗,別開燈，難受。,
4928,30730520,2,1,player_name,10701,,,0,,,30730530,gal_favor_text_30730520,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,只能摸索地走到沙發邊上，反而墨茗在黑暗中行走自如。,
4929,30730530,2,1,gal_name_07,10701,,,0,,,30730540,gal_favor_text_30730530,,,1,,0,,,1,-1,157950,墨茗,你先歇會吧，我估計一時半會還回不去。,
4930,30730540,2,1,gal_name_07,10701,,,0,,,30730550,gal_favor_text_30730540,,,1,,0,,,1,-1,157950,墨茗,這一次的局面鬧得這麼難看，還是少出門比較好。QQPYFace.ex,
4931,30730550,2,1,player_name,10701,,,0,,,30730560,gal_favor_text_30730550,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,……那要等多久？,
4932,30730560,2,1,gal_name_07,10701,,,0,,,30730570,gal_favor_text_30730560,,,1,,0,,,1,-1,157950,墨茗,起來，你坐在我的衣服上了。,
4933,30730570,2,1,player_name,10701,,,0,,,30730580,gal_favor_text_30730570,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,啊！,
4934,30730580,2,1,player_name,10701,,,0,,,30730590,gal_favor_text_30730580,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,你是什麼時候走到我旁邊的？,
4935,30730590,2,1,gal_name_07,10701,,,0,,,30730600,gal_favor_text_30730590,,,1,,0,,,1,-1,157950,墨茗,你連這麼一點警覺性都沒有，你是怎麼活到這麼大的？,
4936,30730600,2,1,player_name,10701,,,0,,,30730610,gal_favor_text_30730600,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,……,
4937,30730610,2,1,player_name,10701,,,0,,,30730620,gal_favor_text_30730610,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,我們這個世界很安全，並不會出現什麼大問題。,
4938,30730620,2,1,gal_name_07,10701,,,0,,,30730630,gal_favor_text_30730620,,,1,,0,,,1,-1,157950,墨茗,就今天那個爆炸，我可看不出有什麼安全的。,
4939,30730630,2,1,player_name,10701,,,0,,,30730640,gal_favor_text_30730630,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,……你能夠這麼準確地摸到衣服，你的眼睛裡不會有掃描器吧？,
4940,30730640,2,1,gal_name_07,10701,,,0,,,30730650,gal_favor_text_30730640,,,1,,0,,,1,-1,157950,墨茗,誰知道呢，說不定我真的改裝過。,
4941,30730650,2,1,,10701,,,0,,,30730660,gal_favor_text_30730650,,,2,,0,,,1,-1,157950,,墨茗從我的的屁股底下把睡衣抽走，腳步聲越來越遠。,
4942,30730660,2,1,,10701,,,0,,,30730670,gal_favor_text_30730660,,,2,,0,,,1,-1,157950,,黑暗很助眠，我也不知道墨茗在鼓搗什麼，靠在床頭很快就睡著了。,
4943,30730670,2,1,,10701,,,0,,,30730680,gal_favor_text_30730670,,,2,,0,,,1,-1,157950,,醒來的時候房間依舊是黑乎乎，靜悄悄的，拿起手機發現已經是第二天早上十點。,
4944,30730680,2,1,player_name,10701,,,0,,,30730690,gal_favor_text_30730680,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,都已經早上了，應該已經安全了吧。,
4945,30730690,2,1,,10701,,,0,,,30730700,gal_favor_text_30730690,,,2,,0,,,1,-1,157950,,我站起來準備去開燈，但是摸不到開關到什麼地方。,
4946,30730700,2,1,player_name,10701,,,0,,,30730710,gal_favor_text_30730700,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,什麼動靜，水流聲？,
4947,30730710,2,1,,10701,,,0,,,30730720,gal_favor_text_30730710,,,2,,0,,,1,-1,157950,,我跟著水流聲來到浴室前。,
4948,30730720,2,1,player_name,10701,,,0,,,30730730,gal_favor_text_30730720,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,喂，墨茗，是你在裡面嗎？,
4949,30730730,2,1,,10701,,,0,,,30730740,gal_favor_text_30730730,,,2,,0,,,1,-1,157950,,敲了幾下門，發現裡面只有水流聲，依舊沒有其他的動靜。,
4950,30730740,2,1,player_name,10701,,,0,,,30730750,gal_favor_text_30730740,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,不會是在裡面滑倒了吧，眼睛看不到還去這種濕滑的地方，未免也太大意了吧。,
4951,30730750,2,1,player_name,10701,,,0,,,30730760,gal_favor_text_30730750,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,要是磕了碰了就麻煩了。,
4952,30730760,2,1,,10701,,,0,,,30730770,gal_favor_text_30730760,,,2,,0,,,1,-1,157950,,我索性打開浴室的門，幽暗的空間中溫熱的水汽撲面而來。,
4953,30730770,2,1,,10701,,,0,,,30730780,gal_favor_text_30730770,,,2,,0,,,1,-1,157950,,我摸索著按下牆上的一個開關，結果打開的卻是邊上的百葉窗。,
4954,30730780,2,1,,10701,,,0,,,30730790,gal_favor_text_30730780,,,2,,0,,,1,-1,157950,,陽光灑進浴室，洗手台的鏡子前，墨茗正好端端地站在氤氳的水汽中。,
4955,30730790,2,1,player_name,10701,,,0,,,30730800,gal_favor_text_30730790,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,你沒暈過去啊？,
4956,30730800,2,1,,10701,,,0,,,30730810,gal_favor_text_30730800,,,2,,0,,,1,-1,157950,,她抬起手臂看著昨天救我時留下的擦傷，如同一頭站在舔舐傷口的貓咪。,
4957,30730810,2,1,gal_name_07,10701,,,0,,,30730820,gal_favor_text_30730810,,,1,,0,,,1,-1,157950,墨茗,怎麼，睡醒了？,
4958,30730820,2,1,player_name,10701,,,0,,,30730830,gal_favor_text_30730820,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,我剛才看你不在，想著你是不是有什麼問題，就過來看看。,
4959,30730830,2,1,,10701,,,0,,,30730840,gal_favor_text_30730830,,,2,,0,,,1,-1,157950,,注意到傷口上的血跡，我眉頭一皺，不由得走近了一步。,
4960,30730840,2,1,player_name,10701,,,0,,,30730850,gal_favor_text_30730840,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,應該很疼吧？,
4961,30730850,2,1,gal_name_07,10701,,,0,,,30730860,gal_favor_text_30730850,,,1,,0,,,1,-1,157950,墨茗,還行，跑跑跳跳慣了，這麼點傷口一點感覺都沒有。,
4962,30730860,2,1,,10701,,,0,,,30730870,gal_favor_text_30730860,,,2,,0,,,1,-1,157950,,墨茗把手裡的棉紗丟進紙簍裡，仔細端詳傷口上的痕跡。,
4963,30730870,2,1,gal_name_07,10701,,,0,,,30730880,gal_favor_text_30730870,,,1,,0,,,1,-1,157950,墨茗,傷口裡有點砂礫，過來幫個忙。,
4964,30730880,2,1,,10701,,,0,,,30730890,gal_favor_text_30730880,,,2,,0,,,1,-1,157950,,我走到洗手台邊，醫藥箱已經被打開，裡面治療簡單傷口和疾病的藥物一應俱全。,
4965,30730890,2,1,gal_name_07,10701,,,0,,,30730900,gal_favor_text_30730890,,,1,,0,,,1,-1,157950,墨茗,你應該會清理傷口吧？,
4966,30730900,2,1,player_name,10701,,,0,,,30730910,gal_favor_text_30730900,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,你們幾個天天受傷，我都可以去報名當個外科醫生了。,
4967,30730910,2,1,gal_name_07,10701,,,0,,,30730920,gal_favor_text_30730910,,,1,,0,,,1,-1,157950,墨茗,……你們幾個？,
4968,30730920,2,1,player_name,10701,,,0,,,30730930,gal_favor_text_30730920,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,沒什麼，我先幫你清理乾淨。,
4969,30730930,2,1,,10701,,,0,,,30730940,gal_favor_text_30730930,,,2,,0,,,1,-1,157950,,我把棉簽拿起來，視線下移，正對上墨茗隨著呼吸起伏的腦袋。,
4970,30730940,2,1,player_name,10701,,,0,,,30730950,gal_favor_text_30730940,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,（這麼一看，平常走在一起原來只有這麼高。）,
4971,30730950,2,1,,10701,,,0,,,30730960,gal_favor_text_30730950,,,2,,0,,,1,-1,157950,,我順著腦袋往下一瞄。,
4972,30730960,2,1,player_name,10701,,,0,,,30730970,gal_favor_text_30730960,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,（果然是個狂野的少女……）,
4973,30730970,2,1,gal_name_07,10701,,,0,,,30730980,gal_favor_text_30730970,,,1,,0,,,1,-1,157950,墨茗,看完了嗎？,
4974,30730980,2,1,,10701,,,0,,,30730990,gal_favor_text_30730980,,,2,,0,,,1,-1,157950,,我眨了眨眼，將目光放在她的傷口上。,
4975,30730990,2,1,player_name,10701,,,0,,,30731000,gal_favor_text_30730990,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,誰看了，不都是兩個肩膀扛一個腦袋，有什麼特別的。,
4976,30731000,2,1,player_name,10701,,,0,,,30731010,gal_favor_text_30731000,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,我先開始清理傷口，忍著點。,
4977,30731010,2,1,gal_name_07,10701,,,0,,,30731020,gal_favor_text_30731010,,,1,,0,,,1,-1,157950,墨茗,你大膽清理吧，反正我看不到，眼不見心不煩。,
4978,30731020,2,1,player_name,10701,,,0,,,30731030,gal_favor_text_30731020,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,但是我看得到！,
4979,30731030,2,1,gal_name_07,10701,,,0,,,30731040,gal_favor_text_30731030,,,1,,0,,,1,-1,157950,墨茗,所以才喊你幫忙，眼睛要是不用的話就捐給需要的人吧。,
4980,30731040,2,1,player_name,10701,,,0,,,30731050,gal_favor_text_30731040,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,話裡有話……手舉起來一點，我清理一下傷口深處。,
4981,30731050,2,1,gal_name_07,10701,,,0,,,30731060,gal_favor_text_30731050,,,1,,0,,,1,-1,157950,墨茗,哦，這簡單——,
4982,30731060,2,1,,10701,,,0,,,30731070,gal_favor_text_30731060,,,2,,0,,,1,-1,157950,,墨茗突然抓著我的肩膀，輕而易舉地坐在洗手臺上。,
4983,30731070,2,1,gal_name_07,10701,,,0,,,30731080,gal_favor_text_30731070,,,1,,0,,,1,-1,157950,墨茗,怎麼樣，現在可以開始處理了嗎？,
4984,30731080,2,1,,10701,,,0,,,30731090,gal_favor_text_30731080,,,2,,0,,,1,-1,157950,,洗手台很窄，墨茗靠過來的時候，我就被她堵在牆壁裡，環境變得更加局促。,
4985,30731090,2,1,player_name,10701,,,0,,,30731100,gal_favor_text_30731090,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,……不可以，你這樣的話，也不怕等會洗手池塌了。,
4986,30731100,2,1,,10701,,,0,,,30731110,gal_favor_text_30731100,,,2,,0,,,1,-1,157950,,誰知道我說完，她靠得更近了，一隻手抵在我的胸口。,
4987,30731110,2,1,gal_name_07,10701,,,0,,,30731120,gal_favor_text_30731110,,,1,,0,,,1,-1,157950,墨茗,這麼一點小問題你都百般推諉，我懷疑你是不是真的想幫我清理傷口。,
4988,30731120,2,1,,10701,,,0,,,30731130,gal_favor_text_30731120,,,2,,0,,,1,-1,157950,,狹小的空間迅速升溫，我拉起墨茗的胳膊舉到眼前，定了定神。,
4989,30731130,2,1,player_name,10701,,,0,,,30731140,gal_favor_text_30731130,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,這叫小心，總不能傷口沒治好，還給你多加一個傷口吧。,
4990,30731140,2,1,,10701,,,0,,,30731150,gal_favor_text_30731140,,,2,,0,,,1,-1,157950,,隨意處理過的傷口就在眼前，看著總覺得讓人有些惱火。,
4991,30731150,2,1,gal_name_07,10701,,,0,,,30731160,gal_favor_text_30731150,,,1,,0,,,1,-1,157950,墨茗,沒問題，反正都是小傷，過幾天自己就好了,
4992,30731160,2,1,player_name,10701,,,0,,,30731170,gal_favor_text_30731160,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,所以不用在乎疼不疼，或者到時候傷口會不會化膿？,
4993,30731170,2,1,gal_name_07,10701,,,0,,,30731180,gal_favor_text_30731170,,,1,,0,,,1,-1,157950,墨茗,……,
4994,30731180,2,1,player_name,10701,,,0,,,30731190,gal_favor_text_30731180,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,你這是什麼，良心發現還是另有所圖？,
4995,30731190,2,1,,10701,,,0,,,30731200,gal_favor_text_30731190,,,2,,0,,,1,-1,157950,,我抬起頭，對上墨茗近在咫尺的眼睛。,
4996,30731200,2,1,,10701,,,0,,,30731210,gal_favor_text_30731200,,,2,,0,,,1,-1,157950,,似笑非笑，即便神采奕奕，還是能夠看到眼底的疼痛。,
4997,30731210,2,1,player_name,10701,,,0,,,30731220,gal_favor_text_30731210,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,我建議你遵醫囑，否則後果會很慘。,
4998,30731220,2,1,,10701,,,0,,,30731230,gal_favor_text_30731220,,,2,,0,,,1,-1,157950,,我手上一用力，棉簽直接翻開傷口的皮肉將裡面的砂礫清理乾淨。,
4999,30731230,2,1,gal_name_07,10701,,,0,,,30731240,gal_favor_text_30731230,,,1,,0,,,1,-1,157950,墨茗,啊——,
5000,30731240,2,1,gal_name_07,10701,,,0,,,30731250,gal_favor_text_30731240,,,1,,0,,,1,-1,157950,墨茗,痛痛痛——,
5001,30731250,2,1,,10701,,,0,,,30731260,gal_favor_text_30731250,,,2,,0,,,1,-1,157950,,墨茗皺著眉，直接咬在我的肩膀上，還警告似的扯了扯。,
5002,30731260,2,1,player_name,10701,,,0,,,30731270,gal_favor_text_30731260,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,——！,
5003,30731270,2,1,gal_name_07,10701,,,0,,,30731280,gal_favor_text_30731270,,,1,,0,,,1,-1,157950,墨茗,你這個人是不是有點太記仇了？,
5004,30731280,2,1,,10701,,,0,,,30731290,gal_favor_text_30731280,,,2,,0,,,1,-1,157950,,巨大的落地窗前，我一邊俯瞰外面的城市，一邊思考著昨晚的襲擊者是什麼身份。,
5005,30731290,2,1,,10701,,,0,,,30731300,gal_favor_text_30731290,,,2,,0,,,1,-1,157950,,突然有什麼東西抵在我的背上，沿著脊柱慢慢向上，滑動到我的腦後。,
5006,30731300,2,1,,10701,,,0,,,30731310,gal_favor_text_30731300,,,2,,0,,,1,-1,157950,,是墨茗的手指。,
5007,30731310,2,1,gal_name_07,10701,,,0,,,30731320,gal_favor_text_30731310,,,1,,0,,,1,-1,157950,墨茗,不許動，舉起手來！,
5008,30731320,2,1,player_name,10701,,,0,,,30731330,gal_favor_text_30731320,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,……傷還沒好又開始蹦躂了，我覺得你最多五歲，不能再多了,
5009,30731330,2,1,gal_name_07,10701,,,0,,,30731340,gal_favor_text_30731330,,,1,,0,,,1,-1,157950,墨茗,無所謂啊，當個孩子多好，自由自在無憂無慮。,
5010,30731340,2,1,,10701,,,0,,,30731350,gal_favor_text_30731340,,,2,,0,,,1,-1,157950,,我轉過身，看到墨茗正對著鏡子扮鬼臉。,
5011,30731350,2,1,player_name,10701,,,0,,,30731360,gal_favor_text_30731350,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,你能夠看到了，什麼時候？,
5012,30731360,2,1,gal_name_07,10701,,,0,,,30731370,gal_favor_text_30731360,,,1,,0,,,1,-1,157950,墨茗,在你一臉心疼地盯著我的胳膊的時候。,
5013,30731370,2,1,player_name,10701,,,0,,,30731380,gal_favor_text_30731370,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,真的沒問題了嗎？,
5014,30731380,2,1,,10701,,,0,,,30731390,gal_favor_text_30731380,,,2,,0,,,1,-1,157950,,我舉起手在她眼前晃了晃。,
5015,30731390,2,1,gal_name_07,10701,,,0,,,30731400,gal_favor_text_30731390,,,1,,0,,,1,-1,157950,墨茗,你要是擔心的話，今天就陪我再等一天，我看你也沒有什麼急事。,
5016,30731400,2,1,player_name,10701,,,0,,,30731410,gal_favor_text_30731400,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,不行，今天還有很多要忙的。,
5017,30731410,2,1,gal_name_07,10701,,,0,,,30731420,gal_favor_text_30731410,,,1,,0,,,1,-1,157950,墨茗,我可以特意跑去救你的。,
5018,30731420,2,1,player_name,10701,,,0,,,30731430,gal_favor_text_30731420,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,哦，原來是為了我？,
5019,30731430,2,1,,10701,,,0,,,30731440,gal_favor_text_30731430,,,2,,0,,,1,-1,157950,,我笑著看向墨茗，準備欣賞她無法反駁的窘迫姿態。,
5020,30731440,2,1,,10701,,,0,,,30731450,gal_favor_text_30731440,,,2,,0,,,1,-1,157950,,結果她直白地承認反而讓我無言以對。,
5021,30731450,2,1,gal_name_07,10701,,,0,,,30731460,gal_favor_text_30731450,,,1,,0,,,1,-1,157950,墨茗,對啊，本來就是為了你。,
5022,30731460,2,1,,10701,,,0,,,30731470,gal_favor_text_30731460,,,2,,0,,,1,-1,157950,,墨茗眯著眼睛把我勾到她面前，笑意盈盈地盯著我。,
5023,30731470,2,1,gal_name_07,10701,,,0,,,30731480,gal_favor_text_30731470,,,1,,0,,,1,-1,157950,墨茗,我早就知道那裡有問題，又不放心你一個人，就算阻止你不讓你去，你也肯定會偷偷去。,
5024,30731480,2,1,gal_name_07,10701,,,0,,,30731490,gal_favor_text_30731480,,,1,,0,,,1,-1,157950,墨茗,所以乾脆跟過去看看。,
5025,30731490,2,1,gal_name_07,10701,,,0,,,30731500,gal_favor_text_30731490,,,1,,0,,,1,-1,157950,墨茗,玩意你這個小胳膊小腿出點問題，我可要後悔很久呢。,
5026,30731500,2,1,gal_name_07,10701,,,0,,,30731510,gal_favor_text_30731500,,,1,,0,,,1,-1,157950,墨茗,怎麼樣，這些話聽著舒服嗎？,
5027,30731510,2,1,,10701,,,0,,,30731520,gal_favor_text_30731510,,,2,,0,,,1,-1,157950,,我靜靜聽著她的這番話，然後盯著她的眼睛，又煞有介事地指著自己的心。,
5028,30731520,2,1,player_name,10701,,,0,,,30731530,gal_favor_text_30731520,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,你怎麼知道得這麼清楚，你在我心裡裝監控了？,
5029,30731530,2,1,gal_name_07,10701,,,0,,,30731540,gal_favor_text_30731530,,,1,,0,,,1,-1,157950,墨茗,萬一還真裝了呢？,
5030,30731540,2,1,player_name,10701,,,0,,,30731550,gal_favor_text_30731540,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,既然知道我聽著舒服，不如多說一點？,
5031,30731550,2,1,gal_name_07,10701,,,0,,,30731560,gal_favor_text_30731550,,,1,,0,,,1,-1,157950,墨茗,就這些，沒了，還想聽什麼就要等我哪天心情好了。,
5032,30731560,2,1,,10701,,,0,,,30731570,gal_favor_text_30731560,,,2,,0,,,1,-1,157950,,墨茗眼中又出現我熟悉的活潑，抓著我的肩膀往門口一推。,
5033,30731570,2,1,gal_name_07,10701,,,0,,,30731580,gal_favor_text_30731570,,,1,,0,,,1,-1,157950,墨茗,快回去吧，我處理一些東西，完事就去找你。,
5034,30731580,2,1,gal_name_07,10701,,,0,,,30731590,gal_favor_text_30731580,,,1,,0,,,1,-1,157950,墨茗,你起碼要請我吃頓飯吧？,
5035,30731590,2,1,player_name,10701,,,0,,,-1,gal_favor_text_30731590,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,好，我等你回來吃飯！,
5036,30740010,2,1,,10701,,,0,,,30740020,gal_favor_text_30740010,,,2,,2,gal_bg_room_1,gal_bg_room_1,1,-1,157950,,起居室裡的腦中指向數字7，鬧鈴準時響起，發出輕快啼鳴。,
5037,30740020,2,1,,10701,,,0,,,30740030,gal_favor_text_30740020,,,2,,0,,,1,-1,157950,,墨茗對著鏡子整理自己的群裡，然後抬起手腕，再次確認時間。,
5038,30740030,2,1,gal_name_07,10701,,,0,,,30740040,gal_favor_text_30740030,,,1,,0,,,1,-1,157950,墨茗,還好，離約定的時間還早。,
5039,30740040,2,1,gal_name_07,10701,,,0,,,30740050,gal_favor_text_30740040,,,1,,0,,,1,-1,157950,墨茗,去海濱玩的話，這一套剛剛好。,
5040,30740050,2,1,player_name,10701,,,0,,,30740060,gal_favor_text_30740050,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,墨茗，該出發了！,
5041,30740060,2,1,gal_name_07,10701,,,0,,,30740070,gal_favor_text_30740060,,,1,,0,,,1,-1,157950,墨茗,哦，已經到了嗎？,
5042,30740070,2,1,,10701,,,0,,,30740080,gal_favor_text_30740070,,,2,,0,,,1,-1,157950,,墨茗收起手機，不動聲色地看了一眼鏡子中的自己，轉身走出房間。,
5043,30740080,2,1,gal_name_41,10701,,,0,,,30740090,gal_favor_text_30740080,,,1,,0,,,1,-1,157950,園區廣告,守護海洋，與愛同行，歡迎來到海濱度假區。,
5044,30740090,2,1,gal_name_41,10701,,,0,,,30740100,gal_favor_text_30740090,,,1,,0,,,1,-1,157950,園區廣告,度假區依託本地自然條件，還原多重生態環境，力求在保護海洋動物的基礎上給顧客最好的體驗……,
5045,30740100,2,1,gal_name_41,10701,,,0,,,30740110,gal_favor_text_30740100,,,1,,0,,,1,-1,157950,園區廣告,拉近人與自然，人與海洋的……,
5046,30740110,2,1,,10701,,,0,,,30740120,gal_favor_text_30740110,,,2,,0,,,1,-1,157950,,海濱度假區的占地面積很大，距離市區也有一定的距離，我們輾轉兩個小時才來到這裡。,
5047,30740120,2,1,,10701,,,0,,,30740130,gal_favor_text_30740120,,,2,,0,,,1,-1,157950,,度假區門口已經排了不少自駕來的車子等待入園，我也拿出早就準備好的遊學徽章。,
5048,30740130,2,1,gal_name_07,10701,,,0,,,30740140,gal_favor_text_30740130,,,1,,0,,,1,-1,157950,墨茗,……這是什麼？,
5049,30740140,2,1,,10701,,,0,,,30740150,gal_favor_text_30740140,,,2,,0,,,1,-1,157950,,坐在主駕上的墨茗指著徽章上的Q版小人問道。,
