_index,id,type,para,reward
1816,11817,1,18170,230131;1
1817,11818,1,18180,230132;1
1818,11819,1,18190,230131;1
1819,11820,1,18200,230133;1
1820,11821,1,18210,230131;1
1821,11822,1,18220,230131;1
1822,11823,1,18230,230132;1
1823,11824,1,18240,230131;1
1824,11825,1,18250,230131;1
1825,11826,1,18260,230132;1
1826,11827,1,18270,230131;1
1827,11828,1,18280,230132;1
1828,11829,1,18290,230131;1
1829,11830,1,18300,230133;1
1830,11831,1,18310,230131;1
1831,11832,1,18320,230131;1
1832,11833,1,18330,230132;1
1833,11834,1,18340,230131;1
1834,11835,1,18350,230131;1
1835,11836,1,18360,230132;1
1836,11837,1,18370,230131;1
1837,11838,1,18380,230132;1
1838,11839,1,18390,230131;1
1839,11840,1,18400,230133;1
1840,11841,1,18410,230131;1
1841,11842,1,18420,230131;1
1842,11843,1,18430,230132;1
1843,11844,1,18440,230131;1
1844,11845,1,18450,230131;1
1845,11846,1,18460,230132;1
1846,11847,1,18470,230131;1
1847,11848,1,18480,230132;1
1848,11849,1,18490,230131;1
1849,11850,1,18500,230133;1
1850,11851,1,18510,230131;1
1851,11852,1,18520,230131;1
1852,11853,1,18530,230132;1
1853,11854,1,18540,230131;1
1854,11855,1,18550,230131;1
1855,11856,1,18560,230132;1
1856,11857,1,18570,230131;1
1857,11858,1,18580,230132;1
1858,11859,1,18590,230131;1
1859,11860,1,18600,230133;1
1860,11861,1,18610,230131;1
1861,11862,1,18620,230131;1
1862,11863,1,18630,230132;1
1863,11864,1,18640,230131;1
1864,11865,1,18650,230131;1
1865,11866,1,18660,230132;1
1866,11867,1,18670,230131;1
1867,11868,1,18680,230132;1
1868,11869,1,18690,230131;1
1869,11870,1,18700,230133;1
1870,11871,1,18710,230131;1
1871,11872,1,18720,230131;1
1872,11873,1,18730,230132;1
1873,11874,1,18740,230131;1
1874,11875,1,18750,230131;1
1875,11876,1,18760,230132;1
1876,11877,1,18770,230131;1
1877,11878,1,18780,230132;1
1878,11879,1,18790,230131;1
1879,11880,1,18800,230133;1
1880,11881,1,18810,230131;1
1881,11882,1,18820,230131;1
1882,11883,1,18830,230132;1
1883,11884,1,18840,230131;1
1884,11885,1,18850,230131;1
1885,11886,1,18860,230132;1
1886,11887,1,18870,230131;1
1887,11888,1,18880,230132;1
1888,11889,1,18890,230131;1
1889,11890,1,18900,230133;1
1890,11891,1,18910,230131;1
1891,11892,1,18920,230131;1
1892,11893,1,18930,230132;1
1893,11894,1,18940,230131;1
1894,11895,1,18950,230131;1
1895,11896,1,18960,230132;1
1896,11897,1,18970,230131;1
1897,11898,1,18980,230132;1
1898,11899,1,18990,230131;1
1899,11900,1,19000,230133;1
1900,11901,1,19010,230131;1
1901,11902,1,19020,230131;1
1902,11903,1,19030,230132;1
1903,11904,1,19040,230131;1
1904,11905,1,19050,230131;1
1905,11906,1,19060,230132;1
1906,11907,1,19070,230131;1
1907,11908,1,19080,230132;1
1908,11909,1,19090,230131;1
1909,11910,1,19100,230133;1
1910,11911,1,19110,230131;1
1911,11912,1,19120,230131;1
1912,11913,1,19130,230132;1
1913,11914,1,19140,230131;1
1914,11915,1,19150,230131;1
1915,11916,1,19160,230132;1
1916,11917,1,19170,230131;1
1917,11918,1,19180,230132;1
1918,11919,1,19190,230131;1
1919,11920,1,19200,230133;1
1920,11921,1,19210,230131;1
1921,11922,1,19220,230131;1
1922,11923,1,19230,230132;1
1923,11924,1,19240,230131;1
1924,11925,1,19250,230131;1
1925,11926,1,19260,230132;1
1926,11927,1,19270,230131;1
1927,11928,1,19280,230132;1
1928,11929,1,19290,230131;1
1929,11930,1,19300,230133;1
1930,11931,1,19310,230131;1
1931,11932,1,19320,230131;1
1932,11933,1,19330,230132;1
1933,11934,1,19340,230131;1
1934,11935,1,19350,230131;1
1935,11936,1,19360,230132;1
1936,11937,1,19370,230131;1
1937,11938,1,19380,230132;1
1938,11939,1,19390,230131;1
1939,11940,1,19400,230133;1
1940,11941,1,19410,230131;1
1941,11942,1,19420,230131;1
1942,11943,1,19430,230132;1
1943,11944,1,19440,230131;1
1944,11945,1,19450,230131;1
1945,11946,1,19460,230132;1
1946,11947,1,19470,230131;1
1947,11948,1,19480,230132;1
1948,11949,1,19490,230131;1
1949,11950,1,19500,230133;1
1950,11951,1,19510,230131;1
1951,11952,1,19520,230131;1
1952,11953,1,19530,230132;1
1953,11954,1,19540,230131;1
1954,11955,1,19550,230131;1
1955,11956,1,19560,230132;1
1956,11957,1,19570,230131;1
1957,11958,1,19580,230132;1
1958,11959,1,19590,230131;1
1959,11960,1,19600,230133;1
1960,11961,1,19610,230131;1
1961,11962,1,19620,230131;1
1962,11963,1,19630,230132;1
1963,11964,1,19640,230131;1
1964,11965,1,19650,230131;1
1965,11966,1,19660,230132;1
1966,11967,1,19670,230131;1
1967,11968,1,19680,230132;1
1968,11969,1,19690,230131;1
1969,11970,1,19700,230133;1
1970,11971,1,19710,230131;1
1971,11972,1,19720,230131;1
1972,11973,1,19730,230132;1
1973,11974,1,19740,230131;1
1974,11975,1,19750,230131;1
1975,11976,1,19760,230132;1
1976,11977,1,19770,230131;1
1977,11978,1,19780,230132;1
1978,11979,1,19790,230131;1
1979,11980,1,19800,230133;1
1980,11981,1,19810,230131;1
1981,11982,1,19820,230131;1
1982,11983,1,19830,230132;1
1983,11984,1,19840,230131;1
1984,11985,1,19850,230131;1
1985,11986,1,19860,230132;1
1986,11987,1,19870,230131;1
1987,11988,1,19880,230132;1
1988,11989,1,19890,230131;1
1989,11990,1,19900,230133;1
1990,11991,1,19910,230131;1
1991,11992,1,19920,230131;1
1992,11993,1,19930,230132;1
1993,11994,1,19940,230131;1
1994,11995,1,19950,230131;1
1995,11996,1,19960,230132;1
1996,11997,1,19970,230131;1
1997,11998,1,19980,230132;1
1998,11999,1,19990,230131;1
1999,12000,1,20000,230133;1
2000,12001,1,20010,230131;1
2001,12002,1,20020,230131;1
2002,12003,1,20030,230132;1
2003,12004,1,20040,230131;1
2004,12005,1,20050,230131;1
2005,12006,1,20060,230132;1
2006,12007,1,20070,230131;1
2007,12008,1,20080,230132;1
2008,12009,1,20090,230131;1
2009,12010,1,20100,230133;1
2010,12011,1,20110,230131;1
2011,12012,1,20120,230131;1
2012,12013,1,20130,230132;1
2013,12014,1,20140,230131;1
2014,12015,1,20150,230131;1
2015,12016,1,20160,230132;1
2016,12017,1,20170,230131;1
2017,12018,1,20180,230132;1
2018,12019,1,20190,230131;1
2019,12020,1,20200,230133;1
2020,12021,1,20210,230131;1
2021,12022,1,20220,230131;1
2022,12023,1,20230,230132;1
2023,12024,1,20240,230131;1
2024,12025,1,20250,230131;1
2025,12026,1,20260,230132;1
2026,12027,1,20270,230131;1
2027,12028,1,20280,230132;1
2028,12029,1,20290,230131;1
2029,12030,1,20300,230133;1
2030,12031,1,20310,230131;1
2031,12032,1,20320,230131;1
2032,12033,1,20330,230132;1
2033,12034,1,20340,230131;1
2034,12035,1,20350,230131;1
2035,12036,1,20360,230132;1
2036,12037,1,20370,230131;1
2037,12038,1,20380,230132;1
2038,12039,1,20390,230131;1
2039,12040,1,20400,230133;1
2040,12041,1,20410,230131;1
2041,12042,1,20420,230131;1
2042,12043,1,20430,230132;1
2043,12044,1,20440,230131;1
2044,12045,1,20450,230131;1
2045,12046,1,20460,230132;1
2046,12047,1,20470,230131;1
2047,12048,1,20480,230132;1
2048,12049,1,20490,230131;1
2049,12050,1,20500,230133;1
2050,12051,1,20510,230131;1
2051,12052,1,20520,230131;1
2052,12053,1,20530,230132;1
2053,12054,1,20540,230131;1
2054,12055,1,20550,230131;1
2055,12056,1,20560,230132;1
2056,12057,1,20570,230131;1
2057,12058,1,20580,230132;1
2058,12059,1,20590,230131;1
2059,12060,1,20600,230133;1
2060,12061,1,20610,230131;1
2061,12062,1,20620,230131;1
2062,12063,1,20630,230132;1
2063,12064,1,20640,230131;1
2064,12065,1,20650,230131;1
2065,12066,1,20660,230132;1
2066,12067,1,20670,230131;1
2067,12068,1,20680,230132;1
2068,12069,1,20690,230131;1
2069,12070,1,20700,230133;1
2070,12071,1,20710,230131;1
2071,12072,1,20720,230131;1
2072,12073,1,20730,230132;1
2073,12074,1,20740,230131;1
2074,12075,1,20750,230131;1
2075,12076,1,20760,230132;1
2076,12077,1,20770,230131;1
2077,12078,1,20780,230132;1
2078,12079,1,20790,230131;1
2079,12080,1,20800,230133;1
2080,12081,1,20810,230131;1
2081,12082,1,20820,230131;1
2082,12083,1,20830,230132;1
2083,12084,1,20840,230131;1
2084,12085,1,20850,230131;1
2085,12086,1,20860,230132;1
2086,12087,1,20870,230131;1
2087,12088,1,20880,230132;1
2088,12089,1,20890,230131;1
2089,12090,1,20900,230133;1
2090,12091,1,20910,230131;1
2091,12092,1,20920,230131;1
2092,12093,1,20930,230132;1
2093,12094,1,20940,230131;1
2094,12095,1,20950,230131;1
2095,12096,1,20960,230132;1
2096,12097,1,20970,230131;1
2097,12098,1,20980,230132;1
2098,12099,1,20990,230131;1
2099,12100,1,21000,230133;1
2100,12101,1,21010,230131;1
2101,12102,1,21020,230131;1
2102,12103,1,21030,230132;1
2103,12104,1,21040,230131;1
2104,12105,1,21050,230131;1
2105,12106,1,21060,230132;1
2106,12107,1,21070,230131;1
2107,12108,1,21080,230132;1
2108,12109,1,21090,230131;1
2109,12110,1,21100,230133;1
2110,12111,1,21110,230131;1
2111,12112,1,21120,230131;1
2112,12113,1,21130,230132;1
2113,12114,1,21140,230131;1
2114,12115,1,21150,230131;1
2115,12116,1,21160,230132;1
2116,12117,1,21170,230131;1
2117,12118,1,21180,230132;1
2118,12119,1,21190,230131;1
2119,12120,1,21200,230133;1
2120,12121,1,21210,230131;1
2121,12122,1,21220,230131;1
2122,12123,1,21230,230132;1
2123,12124,1,21240,230131;1
2124,12125,1,21250,230131;1
2125,12126,1,21260,230132;1
2126,12127,1,21270,230131;1
2127,12128,1,21280,230132;1
2128,12129,1,21290,230131;1
2129,12130,1,21300,230133;1
2130,12131,1,21310,230131;1
2131,12132,1,21320,230131;1
2132,12133,1,21330,230132;1
2133,12134,1,21340,230131;1
2134,12135,1,21350,230131;1
2135,12136,1,21360,230132;1
2136,12137,1,21370,230131;1
2137,12138,1,21380,230132;1
2138,12139,1,21390,230131;1
2139,12140,1,21400,230133;1
2140,12141,1,21410,230131;1
2141,12142,1,21420,230131;1
2142,12143,1,21430,230132;1
2143,12144,1,21440,230131;1
2144,12145,1,21450,230131;1
2145,12146,1,21460,230132;1
2146,12147,1,21470,230131;1
2147,12148,1,21480,230132;1
2148,12149,1,21490,230131;1
2149,12150,1,21500,230133;1
2150,12151,1,21510,230131;1
2151,12152,1,21520,230131;1
2152,12153,1,21530,230132;1
2153,12154,1,21540,230131;1
2154,12155,1,21550,230131;1
2155,12156,1,21560,230132;1
2156,12157,1,21570,230131;1
2157,12158,1,21580,230132;1
2158,12159,1,21590,230131;1
2159,12160,1,21600,230133;1
2160,12161,1,21610,230131;1
2161,12162,1,21620,230131;1
2162,12163,1,21630,230132;1
2163,12164,1,21640,230131;1
2164,12165,1,21650,230131;1
2165,12166,1,21660,230132;1
2166,12167,1,21670,230131;1
2167,12168,1,21680,230132;1
2168,12169,1,21690,230131;1
2169,12170,1,21700,230133;1
2170,12171,1,21710,230131;1
2171,12172,1,21720,230131;1
2172,12173,1,21730,230132;1
2173,12174,1,21740,230131;1
2174,12175,1,21750,230131;1
2175,12176,1,21760,230132;1
2176,12177,1,21770,230131;1
2177,12178,1,21780,230132;1
2178,12179,1,21790,230131;1
2179,12180,1,21800,230133;1
2180,12181,1,21810,230131;1
2181,12182,1,21820,230131;1
2182,12183,1,21830,230132;1
2183,12184,1,21840,230131;1
2184,12185,1,21850,230131;1
2185,12186,1,21860,230132;1
2186,12187,1,21870,230131;1
2187,12188,1,21880,230132;1
2188,12189,1,21890,230131;1
2189,12190,1,21900,230133;1
2190,12191,1,21910,230131;1
2191,12192,1,21920,230131;1
2192,12193,1,21930,230132;1
2193,12194,1,21940,230131;1
2194,12195,1,21950,230131;1
2195,12196,1,21960,230132;1
2196,12197,1,21970,230131;1
2197,12198,1,21980,230132;1
2198,12199,1,21990,230131;1
2199,12200,1,22000,230133;1
2200,12201,1,22010,230131;1
2201,12202,1,22020,230131;1
2202,12203,1,22030,230132;1
2203,12204,1,22040,230131;1
2204,12205,1,22050,230131;1
2205,12206,1,22060,230132;1
2206,12207,1,22070,230131;1
2207,12208,1,22080,230132;1
2208,12209,1,22090,230131;1
2209,12210,1,22100,230133;1
2210,12211,1,22110,230131;1
2211,12212,1,22120,230131;1
2212,12213,1,22130,230132;1
2213,12214,1,22140,230131;1
2214,12215,1,22150,230131;1
2215,12216,1,22160,230132;1
2216,12217,1,22170,230131;1
2217,12218,1,22180,230132;1
2218,12219,1,22190,230131;1
2219,12220,1,22200,230133;1
2220,12221,1,22210,230131;1
2221,12222,1,22220,230131;1
2222,12223,1,22230,230132;1
2223,12224,1,22240,230131;1
2224,12225,1,22250,230131;1
2225,12226,1,22260,230132;1
2226,12227,1,22270,230131;1
2227,12228,1,22280,230132;1
2228,12229,1,22290,230131;1
2229,12230,1,22300,230133;1
2230,12231,1,22310,230131;1
2231,12232,1,22320,230131;1
2232,12233,1,22330,230132;1
2233,12234,1,22340,230131;1
2234,12235,1,22350,230131;1
2235,12236,1,22360,230132;1
2236,12237,1,22370,230131;1
2237,12238,1,22380,230132;1
2238,12239,1,22390,230131;1
2239,12240,1,22400,230133;1
2240,12241,1,22410,230131;1
2241,12242,1,22420,230131;1
2242,12243,1,22430,230132;1
2243,12244,1,22440,230131;1
2244,12245,1,22450,230131;1
2245,12246,1,22460,230132;1
2246,12247,1,22470,230131;1
2247,12248,1,22480,230132;1
2248,12249,1,22490,230131;1
2249,12250,1,22500,230133;1
2250,12251,1,22510,230131;1
2251,12252,1,22520,230131;1
2252,12253,1,22530,230132;1
2253,12254,1,22540,230131;1
2254,12255,1,22550,230131;1
2255,12256,1,22560,230132;1
2256,12257,1,22570,230131;1
2257,12258,1,22580,230132;1
2258,12259,1,22590,230131;1
2259,12260,1,22600,230133;1
2260,12261,1,22610,230131;1
2261,12262,1,22620,230131;1
2262,12263,1,22630,230132;1
2263,12264,1,22640,230131;1
2264,12265,1,22650,230131;1
2265,12266,1,22660,230132;1
2266,12267,1,22670,230131;1
2267,12268,1,22680,230132;1
2268,12269,1,22690,230131;1
2269,12270,1,22700,230133;1
2270,12271,1,22710,230131;1
2271,12272,1,22720,230131;1
2272,12273,1,22730,230132;1
2273,12274,1,22740,230131;1
2274,12275,1,22750,230131;1
2275,12276,1,22760,230132;1
2276,12277,1,22770,230131;1
2277,12278,1,22780,230132;1
2278,12279,1,22790,230131;1
2279,12280,1,22800,230133;1
2280,12281,1,22810,230131;1
2281,12282,1,22820,230131;1
2282,12283,1,22830,230132;1
2283,12284,1,22840,230131;1
2284,12285,1,22850,230131;1
2285,12286,1,22860,230132;1
2286,12287,1,22870,230131;1
2287,12288,1,22880,230132;1
2288,12289,1,22890,230131;1
2289,12290,1,22900,230133;1
2290,12291,1,22910,230131;1
2291,12292,1,22920,230131;1
2292,12293,1,22930,230132;1
2293,12294,1,22940,230131;1
2294,12295,1,22950,230131;1
2295,12296,1,22960,230132;1
2296,12297,1,22970,230131;1
2297,12298,1,22980,230132;1
2298,12299,1,22990,230131;1
2299,12300,1,23000,230133;1
2300,12301,1,23010,230131;1
2301,12302,1,23020,230131;1
2302,12303,1,23030,230132;1
2303,12304,1,23040,230131;1
2304,12305,1,23050,230131;1
2305,12306,1,23060,230132;1
2306,12307,1,23070,230131;1
2307,12308,1,23080,230132;1
2308,12309,1,23090,230131;1
2309,12310,1,23100,230133;1
2310,12311,1,23110,230131;1
2311,12312,1,23120,230131;1
2312,12313,1,23130,230132;1
2313,12314,1,23140,230131;1
2314,12315,1,23150,230131;1
2315,12316,1,23160,230132;1
2316,12317,1,23170,230131;1
2317,12318,1,23180,230132;1
2318,12319,1,23190,230131;1
2319,12320,1,23200,230133;1
2320,12321,1,23210,230131;1
2321,12322,1,23220,230131;1
2322,12323,1,23230,230132;1
2323,12324,1,23240,230131;1
2324,12325,1,23250,230131;1
2325,12326,1,23260,230132;1
2326,12327,1,23270,230131;1
2327,12328,1,23280,230132;1
2328,12329,1,23290,230131;1
2329,12330,1,23300,230133;1
2330,12331,1,23310,230131;1
2331,12332,1,23320,230131;1
2332,12333,1,23330,230132;1
2333,12334,1,23340,230131;1
2334,12335,1,23350,230131;1
2335,12336,1,23360,230132;1
2336,12337,1,23370,230131;1
2337,12338,1,23380,230132;1
2338,12339,1,23390,230131;1
2339,12340,1,23400,230133;1
2340,12341,1,23410,230131;1
2341,12342,1,23420,230131;1
2342,12343,1,23430,230132;1
2343,12344,1,23440,230131;1
2344,12345,1,23450,230131;1
2345,12346,1,23460,230132;1
2346,12347,1,23470,230131;1
2347,12348,1,23480,230132;1
2348,12349,1,23490,230131;1
2349,12350,1,23500,230133;1
2350,12351,1,23510,230131;1
2351,12352,1,23520,230131;1
2352,12353,1,23530,230132;1
2353,12354,1,23540,230131;1
2354,12355,1,23550,230131;1
2355,12356,1,23560,230132;1
2356,12357,1,23570,230131;1
2357,12358,1,23580,230132;1
2358,12359,1,23590,230131;1
2359,12360,1,23600,230133;1
2360,12361,1,23610,230131;1
2361,12362,1,23620,230131;1
2362,12363,1,23630,230132;1
2363,12364,1,23640,230131;1
2364,12365,1,23650,230131;1
2365,12366,1,23660,230132;1
2366,12367,1,23670,230131;1
2367,12368,1,23680,230132;1
2368,12369,1,23690,230131;1
2369,12370,1,23700,230133;1
2370,12371,1,23710,230131;1
2371,12372,1,23720,230131;1
2372,12373,1,23730,230132;1
2373,12374,1,23740,230131;1
2374,12375,1,23750,230131;1
2375,12376,1,23760,230132;1
2376,12377,1,23770,230131;1
2377,12378,1,23780,230132;1
2378,12379,1,23790,230131;1
2379,12380,1,23800,230133;1
2380,12381,1,23810,230131;1
2381,12382,1,23820,230131;1
2382,12383,1,23830,230132;1
2383,12384,1,23840,230131;1
2384,12385,1,23850,230131;1
2385,12386,1,23860,230132;1
2386,12387,1,23870,230131;1
2387,12388,1,23880,230132;1
2388,12389,1,23890,230131;1
2389,12390,1,23900,230133;1
2390,12391,1,23910,230131;1
2391,12392,1,23920,230131;1
2392,12393,1,23930,230132;1
2393,12394,1,23940,230131;1
2394,12395,1,23950,230131;1
2395,12396,1,23960,230132;1
2396,12397,1,23970,230131;1
2397,12398,1,23980,230132;1
2398,12399,1,23990,230131;1
2399,12400,1,24000,230133;1
2400,12401,1,24010,230131;1
2401,12402,1,24020,230131;1
2402,12403,1,24030,230132;1
2403,12404,1,24040,230131;1
2404,12405,1,24050,230131;1
2405,12406,1,24060,230132;1
2406,12407,1,24070,230131;1
2407,12408,1,24080,230132;1
2408,12409,1,24090,230131;1
2409,12410,1,24100,230133;1
2410,12411,1,24110,230131;1
2411,12412,1,24120,230131;1
2412,12413,1,24130,230132;1
2413,12414,1,24140,230131;1
2414,12415,1,24150,230131;1
2415,12416,1,24160,230132;1
2416,12417,1,24170,230131;1
2417,12418,1,24180,230132;1
2418,12419,1,24190,230131;1
2419,12420,1,24200,230133;1
2420,12421,1,24210,230131;1
2421,12422,1,24220,230131;1
2422,12423,1,24230,230132;1
2423,12424,1,24240,230131;1
2424,12425,1,24250,230131;1
2425,12426,1,24260,230132;1
2426,12427,1,24270,230131;1
2427,12428,1,24280,230132;1
2428,12429,1,24290,230131;1
2429,12430,1,24300,230133;1
2430,12431,1,24310,230131;1
2431,12432,1,24320,230131;1
2432,12433,1,24330,230132;1
2433,12434,1,24340,230131;1
2434,12435,1,24350,230131;1
2435,12436,1,24360,230132;1
2436,12437,1,24370,230131;1
2437,12438,1,24380,230132;1
2438,12439,1,24390,230131;1
2439,12440,1,24400,230133;1
2440,12441,1,24410,230131;1
2441,12442,1,24420,230131;1
2442,12443,1,24430,230132;1
2443,12444,1,24440,230131;1
2444,12445,1,24450,230131;1
2445,12446,1,24460,230132;1
2446,12447,1,24470,230131;1
2447,12448,1,24480,230132;1
2448,12449,1,24490,230131;1
2449,12450,1,24500,230133;1
2450,12451,1,24510,230131;1
2451,12452,1,24520,230131;1
2452,12453,1,24530,230132;1
2453,12454,1,24540,230131;1
2454,12455,1,24550,230131;1
2455,12456,1,24560,230132;1
2456,12457,1,24570,230131;1
2457,12458,1,24580,230132;1
2458,12459,1,24590,230131;1
2459,12460,1,24600,230133;1
2460,12461,1,24610,230131;1
2461,12462,1,24620,230131;1
2462,12463,1,24630,230132;1
2463,12464,1,24640,230131;1
2464,12465,1,24650,230131;1
2465,12466,1,24660,230132;1
2466,12467,1,24670,230131;1
2467,12468,1,24680,230132;1
2468,12469,1,24690,230131;1
2469,12470,1,24700,230133;1
2470,12471,1,24710,230131;1
2471,12472,1,24720,230131;1
2472,12473,1,24730,230132;1
2473,12474,1,24740,230131;1
2474,12475,1,24750,230131;1
2475,12476,1,24760,230132;1
2476,12477,1,24770,230131;1
2477,12478,1,24780,230132;1
2478,12479,1,24790,230131;1
2479,12480,1,24800,230133;1
2480,12481,1,24810,230131;1
2481,12482,1,24820,230131;1
2482,12483,1,24830,230132;1
2483,12484,1,24840,230131;1
2484,12485,1,24850,230131;1
2485,12486,1,24860,230132;1
2486,12487,1,24870,230131;1
2487,12488,1,24880,230132;1
2488,12489,1,24890,230131;1
2489,12490,1,24900,230133;1
2490,12491,1,24910,230131;1
2491,12492,1,24920,230131;1
2492,12493,1,24930,230132;1
2493,12494,1,24940,230131;1
2494,12495,1,24950,230131;1
2495,12496,1,24960,230132;1
2496,12497,1,24970,230131;1
2497,12498,1,24980,230132;1
2498,12499,1,24990,230131;1
2499,12500,1,25000,230133;1
2500,12501,1,25010,230131;1
2501,12502,1,25020,230131;1
2502,12503,1,25030,230132;1
2503,12504,1,25040,230131;1
2504,12505,1,25050,230131;1
2505,12506,1,25060,230132;1
2506,12507,1,25070,230131;1
2507,12508,1,25080,230132;1
2508,12509,1,25090,230131;1
2509,12510,1,25100,230133;1
2510,12511,1,25110,230131;1
2511,12512,1,25120,230131;1
2512,12513,1,25130,230132;1
2513,12514,1,25140,230131;1
2514,12515,1,25150,230131;1
2515,12516,1,25160,230132;1
2516,12517,1,25170,230131;1
2517,12518,1,25180,230132;1
2518,12519,1,25190,230131;1
2519,12520,1,25200,230133;1
2520,12521,1,25210,230131;1
2521,12522,1,25220,230131;1
2522,12523,1,25230,230132;1
2523,12524,1,25240,230131;1
2524,12525,1,25250,230131;1
2525,12526,1,25260,230132;1
2526,12527,1,25270,230131;1
2527,12528,1,25280,230132;1
2528,12529,1,25290,230131;1
2529,12530,1,25300,230133;1
2530,12531,1,25310,230131;1
2531,12532,1,25320,230131;1
2532,12533,1,25330,230132;1
2533,12534,1,25340,230131;1
2534,12535,1,25350,230131;1
2535,12536,1,25360,230132;1
2536,12537,1,25370,230131;1
2537,12538,1,25380,230132;1
2538,12539,1,25390,230131;1
2539,12540,1,25400,230133;1
2540,12541,1,25410,230131;1
2541,12542,1,25420,230131;1
2542,12543,1,25430,230132;1
2543,12544,1,25440,230131;1
2544,12545,1,25450,230131;1
2545,12546,1,25460,230132;1
2546,12547,1,25470,230131;1
2547,12548,1,25480,230132;1
2548,12549,1,25490,230131;1
2549,12550,1,25500,230133;1
2550,12551,1,25510,230131;1
2551,12552,1,25520,230131;1
2552,12553,1,25530,230132;1
2553,12554,1,25540,230131;1
2554,12555,1,25550,230131;1
2555,12556,1,25560,230132;1
2556,12557,1,25570,230131;1
2557,12558,1,25580,230132;1
2558,12559,1,25590,230131;1
2559,12560,1,25600,230133;1
2560,12561,1,25610,230131;1
2561,12562,1,25620,230131;1
2562,12563,1,25630,230132;1
2563,12564,1,25640,230131;1
2564,12565,1,25650,230131;1
2565,12566,1,25660,230132;1
2566,12567,1,25670,230131;1
2567,12568,1,25680,230132;1
2568,12569,1,25690,230131;1
2569,12570,1,25700,230133;1
2570,12571,1,25710,230131;1
2571,12572,1,25720,230131;1
2572,12573,1,25730,230132;1
2573,12574,1,25740,230131;1
2574,12575,1,25750,230131;1
2575,12576,1,25760,230132;1
2576,12577,1,25770,230131;1
2577,12578,1,25780,230132;1
2578,12579,1,25790,230131;1
2579,12580,1,25800,230133;1
2580,12581,1,25810,230131;1
2581,12582,1,25820,230131;1
2582,12583,1,25830,230132;1
2583,12584,1,25840,230131;1
2584,12585,1,25850,230131;1
2585,12586,1,25860,230132;1
2586,12587,1,25870,230131;1
2587,12588,1,25880,230132;1
2588,12589,1,25890,230131;1
2589,12590,1,25900,230133;1
2590,12591,1,25910,230131;1
2591,12592,1,25920,230131;1
2592,12593,1,25930,230132;1
2593,12594,1,25940,230131;1
2594,12595,1,25950,230131;1
2595,12596,1,25960,230132;1
2596,12597,1,25970,230131;1
2597,12598,1,25980,230132;1
2598,12599,1,25990,230131;1
2599,12600,1,26000,230133;1
2600,12601,1,26010,230131;1
2601,12602,1,26020,230131;1
2602,12603,1,26030,230132;1
2603,12604,1,26040,230131;1
2604,12605,1,26050,230131;1
2605,12606,1,26060,230132;1
2606,12607,1,26070,230131;1
2607,12608,1,26080,230132;1
2608,12609,1,26090,230131;1
2609,12610,1,26100,230133;1
2610,12611,1,26110,230131;1
2611,12612,1,26120,230131;1
2612,12613,1,26130,230132;1
2613,12614,1,26140,230131;1
2614,12615,1,26150,230131;1
2615,12616,1,26160,230132;1
2616,12617,1,26170,230131;1
2617,12618,1,26180,230132;1
2618,12619,1,26190,230131;1
2619,12620,1,26200,230133;1
2620,12621,1,26210,230131;1
2621,12622,1,26220,230131;1
2622,12623,1,26230,230132;1
2623,12624,1,26240,230131;1
2624,12625,1,26250,230131;1
2625,12626,1,26260,230132;1
2626,12627,1,26270,230131;1
2627,12628,1,26280,230132;1
2628,12629,1,26290,230131;1
2629,12630,1,26300,230133;1
2630,12631,1,26310,230131;1
2631,12632,1,26320,230131;1
2632,12633,1,26330,230132;1
2633,12634,1,26340,230131;1
2634,12635,1,26350,230131;1
2635,12636,1,26360,230132;1
2636,12637,1,26370,230131;1
2637,12638,1,26380,230132;1
2638,12639,1,26390,230131;1
2639,12640,1,26400,230133;1
2640,12641,1,26410,230131;1
2641,12642,1,26420,230131;1
2642,12643,1,26430,230132;1
2643,12644,1,26440,230131;1
2644,12645,1,26450,230131;1
2645,12646,1,26460,230132;1
2646,12647,1,26470,230131;1
2647,12648,1,26480,230132;1
2648,12649,1,26490,230131;1
2649,12650,1,26500,230133;1
2650,12651,1,26510,230131;1
2651,12652,1,26520,230131;1
2652,12653,1,26530,230132;1
2653,12654,1,26540,230131;1
2654,12655,1,26550,230131;1
2655,12656,1,26560,230132;1
2656,12657,1,26570,230131;1
2657,12658,1,26580,230132;1
2658,12659,1,26590,230131;1
2659,12660,1,26600,230133;1
2660,12661,1,26610,230131;1
2661,12662,1,26620,230131;1
2662,12663,1,26630,230132;1
2663,12664,1,26640,230131;1
2664,12665,1,26650,230131;1
2665,12666,1,26660,230132;1
2666,12667,1,26670,230131;1
2667,12668,1,26680,230132;1
2668,12669,1,26690,230131;1
2669,12670,1,26700,230133;1
2670,12671,1,26710,230131;1
2671,12672,1,26720,230131;1
2672,12673,1,26730,230132;1
2673,12674,1,26740,230131;1
2674,12675,1,26750,230131;1
2675,12676,1,26760,230132;1
2676,12677,1,26770,230131;1
2677,12678,1,26780,230132;1
2678,12679,1,26790,230131;1
2679,12680,1,26800,230133;1
2680,12681,1,26810,230131;1
2681,12682,1,26820,230131;1
2682,12683,1,26830,230132;1
2683,12684,1,26840,230131;1
2684,12685,1,26850,230131;1
2685,12686,1,26860,230132;1
2686,12687,1,26870,230131;1
2687,12688,1,26880,230132;1
2688,12689,1,26890,230131;1
2689,12690,1,26900,230133;1
