id,address,assetPath,bundleID,bundleName,hashFileName,fileSize,physicalPath,physicalExists,physicalSizeMatches,dependBundleIDs
4364,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_fg.png,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4365,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_fg.skel.bytes,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4366,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_fg_Atlas.asset,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4367,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_fg_Material.mat,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4368,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_fg_SkeletonData.asset,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4369,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_Material.mat,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4370,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_Material-Additive.mat,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4371,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_silhouette.atlas.txt,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4372,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_silhouette.png,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4373,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_silhouette.skel.bytes,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4374,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_silhouette_Atlas.asset,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4375,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_silhouette_Material.mat,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4376,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_silhouette_SkeletonData.asset,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4377,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_SkeletonData.asset,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4378,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h.atlas.txt,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4379,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h.png,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4380,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h.skel.bytes,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4381,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h_Atlas.asset,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4382,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h_bg.atlas.txt,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4383,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h_bg.png,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4384,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h_bg.skel.bytes,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4385,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h_bg_Atlas.asset,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4386,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h_bg_Material.mat,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4387,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h_bg_SkeletonData.asset,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4388,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h_fg.atlas.txt,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4389,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h_fg.png,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4390,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h_fg.skel.bytes,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4391,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h_fg_Atlas.asset,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4392,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h_fg_Material.mat,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4393,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h_fg_SkeletonData.asset,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4394,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h_Material.mat,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4395,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h_Material-Additive.mat,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4396,Assets/Game/RawAssets/Spine/Hero/hero_005h/hero_005h_SkeletonData.asset,,4118,assets_game_rawassets_spine_hero_hero_005h.bundle,df23233aa92e54ff1a8f92210f379330.bundle,1302659,files\yoo\Default\BundleFiles\df\df23233aa92e54ff1a8f92210f379330\__data,True,True,
4888,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016.atlas.txt,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4889,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016.png,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4890,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016.skel.bytes,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4891,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016.spriteatlas,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4892,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_Atlas.asset,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4893,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_bg.atlas.txt,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4894,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_bg.png,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4895,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_bg.skel.bytes,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4896,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_bg_2.png,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4897,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_bg_Atlas.asset,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4898,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_bg_hero_016_bg.mat,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4899,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_bg_hero_016_bg_2.mat,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4900,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_bg_Material.mat,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4901,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_bg_SkeletonData.asset,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4902,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_fg.atlas.txt,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4903,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_fg.png,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4904,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_fg.skel.bytes,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4905,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_fg_Atlas.asset,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4906,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_fg_Material.mat,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4907,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_fg_SkeletonData.asset,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4908,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_Material.mat,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4909,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_silhouette.atlas.txt,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4910,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_silhouette.png,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4911,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_silhouette.skel.bytes,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4912,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_silhouette_Atlas.asset,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4913,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_silhouette_Material.mat,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4914,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_silhouette_SkeletonData.asset,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4915,Assets/Game/RawAssets/Spine/Hero/hero_016/hero_016_SkeletonData.asset,,4153,assets_game_rawassets_spine_hero_hero_016.bundle,f110b832f2beea558234c8a70a3b82d2.bundle,8472711,files\yoo\Default\BundleFiles\f1\f110b832f2beea558234c8a70a3b82d2\__data,True,True,
4916,Assets/Game/RawAssets/Spine/Hero/hero_016_s01/hero_016_s01.atlas.txt,,4154,assets_game_rawassets_spine_hero_hero_016_s01.bundle,76e58bffcaab5c86813502d79626fad5.bundle,1792741,files\yoo\Default\BundleFiles\76\76e58bffcaab5c86813502d79626fad5\__data,True,True,
4917,Assets/Game/RawAssets/Spine/Hero/hero_016_s01/hero_016_s01.png,,4154,assets_game_rawassets_spine_hero_hero_016_s01.bundle,76e58bffcaab5c86813502d79626fad5.bundle,1792741,files\yoo\Default\BundleFiles\76\76e58bffcaab5c86813502d79626fad5\__data,True,True,
4918,Assets/Game/RawAssets/Spine/Hero/hero_016_s01/hero_016_s01.skel.bytes,,4154,assets_game_rawassets_spine_hero_hero_016_s01.bundle,76e58bffcaab5c86813502d79626fad5.bundle,1792741,files\yoo\Default\BundleFiles\76\76e58bffcaab5c86813502d79626fad5\__data,True,True,
4919,Assets/Game/RawAssets/Spine/Hero/hero_016_s01/hero_016_s01_2.png,,4154,assets_game_rawassets_spine_hero_hero_016_s01.bundle,76e58bffcaab5c86813502d79626fad5.bundle,1792741,files\yoo\Default\BundleFiles\76\76e58bffcaab5c86813502d79626fad5\__data,True,True,
4920,Assets/Game/RawAssets/Spine/Hero/hero_016_s01/hero_016_s01_Atlas.asset,,4154,assets_game_rawassets_spine_hero_hero_016_s01.bundle,76e58bffcaab5c86813502d79626fad5.bundle,1792741,files\yoo\Default\BundleFiles\76\76e58bffcaab5c86813502d79626fad5\__data,True,True,
4921,Assets/Game/RawAssets/Spine/Hero/hero_016_s01/hero_016_s01_fg.atlas.txt,,4154,assets_game_rawassets_spine_hero_hero_016_s01.bundle,76e58bffcaab5c86813502d79626fad5.bundle,1792741,files\yoo\Default\BundleFiles\76\76e58bffcaab5c86813502d79626fad5\__data,True,True,
4922,Assets/Game/RawAssets/Spine/Hero/hero_016_s01/hero_016_s01_fg.png,,4154,assets_game_rawassets_spine_hero_hero_016_s01.bundle,76e58bffcaab5c86813502d79626fad5.bundle,1792741,files\yoo\Default\BundleFiles\76\76e58bffcaab5c86813502d79626fad5\__data,True,True,
4923,Assets/Game/RawAssets/Spine/Hero/hero_016_s01/hero_016_s01_fg.skel.bytes,,4154,assets_game_rawassets_spine_hero_hero_016_s01.bundle,76e58bffcaab5c86813502d79626fad5.bundle,1792741,files\yoo\Default\BundleFiles\76\76e58bffcaab5c86813502d79626fad5\__data,True,True,
4924,Assets/Game/RawAssets/Spine/Hero/hero_016_s01/hero_016_s01_fg_Atlas.asset,,4154,assets_game_rawassets_spine_hero_hero_016_s01.bundle,76e58bffcaab5c86813502d79626fad5.bundle,1792741,files\yoo\Default\BundleFiles\76\76e58bffcaab5c86813502d79626fad5\__data,True,True,
4925,Assets/Game/RawAssets/Spine/Hero/hero_016_s01/hero_016_s01_fg_Material.mat,,4154,assets_game_rawassets_spine_hero_hero_016_s01.bundle,76e58bffcaab5c86813502d79626fad5.bundle,1792741,files\yoo\Default\BundleFiles\76\76e58bffcaab5c86813502d79626fad5\__data,True,True,
4926,Assets/Game/RawAssets/Spine/Hero/hero_016_s01/hero_016_s01_fg_Material-Additive.mat,,4154,assets_game_rawassets_spine_hero_hero_016_s01.bundle,76e58bffcaab5c86813502d79626fad5.bundle,1792741,files\yoo\Default\BundleFiles\76\76e58bffcaab5c86813502d79626fad5\__data,True,True,
4927,Assets/Game/RawAssets/Spine/Hero/hero_016_s01/hero_016_s01_fg_SkeletonData.asset,,4154,assets_game_rawassets_spine_hero_hero_016_s01.bundle,76e58bffcaab5c86813502d79626fad5.bundle,1792741,files\yoo\Default\BundleFiles\76\76e58bffcaab5c86813502d79626fad5\__data,True,True,
4928,Assets/Game/RawAssets/Spine/Hero/hero_016_s01/hero_016_s01_hero_016_s01.mat,,4154,assets_game_rawassets_spine_hero_hero_016_s01.bundle,76e58bffcaab5c86813502d79626fad5.bundle,1792741,files\yoo\Default\BundleFiles\76\76e58bffcaab5c86813502d79626fad5\__data,True,True,
4929,Assets/Game/RawAssets/Spine/Hero/hero_016_s01/hero_016_s01_hero_016_s01_2.mat,,4154,assets_game_rawassets_spine_hero_hero_016_s01.bundle,76e58bffcaab5c86813502d79626fad5.bundle,1792741,files\yoo\Default\BundleFiles\76\76e58bffcaab5c86813502d79626fad5\__data,True,True,
4930,Assets/Game/RawAssets/Spine/Hero/hero_016_s01/hero_016_s01_Material.mat,,4154,assets_game_rawassets_spine_hero_hero_016_s01.bundle,76e58bffcaab5c86813502d79626fad5.bundle,1792741,files\yoo\Default\BundleFiles\76\76e58bffcaab5c86813502d79626fad5\__data,True,True,
4931,Assets/Game/RawAssets/Spine/Hero/hero_016_s01/hero_016_s01_SkeletonData.asset,,4154,assets_game_rawassets_spine_hero_hero_016_s01.bundle,76e58bffcaab5c86813502d79626fad5.bundle,1792741,files\yoo\Default\BundleFiles\76\76e58bffcaab5c86813502d79626fad5\__data,True,True,
4932,Assets/Game/RawAssets/Spine/Hero/hero_016_s01h/hero_016_s01h.atlas.txt,,4155,assets_game_rawassets_spine_hero_hero_016_s01h.bundle,d96f72db652411a9b32337e81cc5668c.bundle,1497723,files\yoo\Default\BundleFiles\d9\d96f72db652411a9b32337e81cc5668c\__data,True,True,
4933,Assets/Game/RawAssets/Spine/Hero/hero_016_s01h/hero_016_s01h.png,,4155,assets_game_rawassets_spine_hero_hero_016_s01h.bundle,d96f72db652411a9b32337e81cc5668c.bundle,1497723,files\yoo\Default\BundleFiles\d9\d96f72db652411a9b32337e81cc5668c\__data,True,True,
4934,Assets/Game/RawAssets/Spine/Hero/hero_016_s01h/hero_016_s01h.skel.bytes,,4155,assets_game_rawassets_spine_hero_hero_016_s01h.bundle,d96f72db652411a9b32337e81cc5668c.bundle,1497723,files\yoo\Default\BundleFiles\d9\d96f72db652411a9b32337e81cc5668c\__data,True,True,
4935,Assets/Game/RawAssets/Spine/Hero/hero_016_s01h/hero_016_s01h_Atlas.asset,,4155,assets_game_rawassets_spine_hero_hero_016_s01h.bundle,d96f72db652411a9b32337e81cc5668c.bundle,1497723,files\yoo\Default\BundleFiles\d9\d96f72db652411a9b32337e81cc5668c\__data,True,True,
4936,Assets/Game/RawAssets/Spine/Hero/hero_016_s01h/hero_016_s01h_fg.atlas.txt,,4155,assets_game_rawassets_spine_hero_hero_016_s01h.bundle,d96f72db652411a9b32337e81cc5668c.bundle,1497723,files\yoo\Default\BundleFiles\d9\d96f72db652411a9b32337e81cc5668c\__data,True,True,
4937,Assets/Game/RawAssets/Spine/Hero/hero_016_s01h/hero_016_s01h_fg.png,,4155,assets_game_rawassets_spine_hero_hero_016_s01h.bundle,d96f72db652411a9b32337e81cc5668c.bundle,1497723,files\yoo\Default\BundleFiles\d9\d96f72db652411a9b32337e81cc5668c\__data,True,True,
4938,Assets/Game/RawAssets/Spine/Hero/hero_016_s01h/hero_016_s01h_fg.skel.bytes,,4155,assets_game_rawassets_spine_hero_hero_016_s01h.bundle,d96f72db652411a9b32337e81cc5668c.bundle,1497723,files\yoo\Default\BundleFiles\d9\d96f72db652411a9b32337e81cc5668c\__data,True,True,
4939,Assets/Game/RawAssets/Spine/Hero/hero_016_s01h/hero_016_s01h_fg_Atlas.asset,,4155,assets_game_rawassets_spine_hero_hero_016_s01h.bundle,d96f72db652411a9b32337e81cc5668c.bundle,1497723,files\yoo\Default\BundleFiles\d9\d96f72db652411a9b32337e81cc5668c\__data,True,True,
4940,Assets/Game/RawAssets/Spine/Hero/hero_016_s01h/hero_016_s01h_fg_Material.mat,,4155,assets_game_rawassets_spine_hero_hero_016_s01h.bundle,d96f72db652411a9b32337e81cc5668c.bundle,1497723,files\yoo\Default\BundleFiles\d9\d96f72db652411a9b32337e81cc5668c\__data,True,True,
4941,Assets/Game/RawAssets/Spine/Hero/hero_016_s01h/hero_016_s01h_fg_Material-Additive.mat,,4155,assets_game_rawassets_spine_hero_hero_016_s01h.bundle,d96f72db652411a9b32337e81cc5668c.bundle,1497723,files\yoo\Default\BundleFiles\d9\d96f72db652411a9b32337e81cc5668c\__data,True,True,
4942,Assets/Game/RawAssets/Spine/Hero/hero_016_s01h/hero_016_s01h_fg_SkeletonData.asset,,4155,assets_game_rawassets_spine_hero_hero_016_s01h.bundle,d96f72db652411a9b32337e81cc5668c.bundle,1497723,files\yoo\Default\BundleFiles\d9\d96f72db652411a9b32337e81cc5668c\__data,True,True,
4943,Assets/Game/RawAssets/Spine/Hero/hero_016_s01h/hero_016_s01h_Material.mat,,4155,assets_game_rawassets_spine_hero_hero_016_s01h.bundle,d96f72db652411a9b32337e81cc5668c.bundle,1497723,files\yoo\Default\BundleFiles\d9\d96f72db652411a9b32337e81cc5668c\__data,True,True,
4944,Assets/Game/RawAssets/Spine/Hero/hero_016_s01h/hero_016_s01h_SkeletonData.asset,,4155,assets_game_rawassets_spine_hero_hero_016_s01h.bundle,d96f72db652411a9b32337e81cc5668c.bundle,1497723,files\yoo\Default\BundleFiles\d9\d96f72db652411a9b32337e81cc5668c\__data,True,True,
4945,Assets/Game/RawAssets/Spine/Hero/hero_016h/hero_016h.atlas.txt,,4156,assets_game_rawassets_spine_hero_hero_016h.bundle,0ab9b45054620a0c420bc71a1f9c51a3.bundle,2398799,files\yoo\Default\BundleFiles\0a\0ab9b45054620a0c420bc71a1f9c51a3\__data,True,True,
