id,bundleName,fileName,hashFileName,fileHash,fileCRC,fileSize,physicalPath,physicalSize,physicalExists,physicalSizeMatches,dependBundleIDs
4234,assets_game_rawassets_spine_heroq_hero_026q.bundle,assets_game_rawassets_spine_heroq_hero_026q.bundle,10820497425fdd49aeecc19c67541eb8.bundle,10820497425fdd49aeecc19c67541eb8,f613aa36,201537,resources\assets\yoo\Default\10820497425fdd49aeecc19c67541eb8.bundle,201537,True,True,6873
4235,assets_game_rawassets_spine_heroq_hero_026q_hero_026q_shadow.bundle,assets_game_rawassets_spine_heroq_hero_026q_hero_026q_shadow.bundle,a36f8cac39d96661c2638bb2746ec970.bundle,a36f8cac39d96661c2638bb2746ec970,1acd6b97,161701,resources\assets\yoo\Default\a36f8cac39d96661c2638bb2746ec970.bundle,161701,True,True,6873
4255,assets_game_rawassets_spine_heroq_hero_037q.bundle,assets_game_rawassets_spine_heroq_hero_037q.bundle,fd30bae6aca1a49b90ddb78af8e840d6.bundle,fd30bae6aca1a49b90ddb78af8e840d6,6dce3619,203492,resources\assets\yoo\Default\fd30bae6aca1a49b90ddb78af8e840d6.bundle,203492,True,True,6873
4256,assets_game_rawassets_spine_heroq_hero_037q_hero_037q_shadow.bundle,assets_game_rawassets_spine_heroq_hero_037q_hero_037q_shadow.bundle,e02cbf5cb7d4c2a86236e30a00a9f292.bundle,e02cbf5cb7d4c2a86236e30a00a9f292,296f84a0,195842,resources\assets\yoo\Default\e02cbf5cb7d4c2a86236e30a00a9f292.bundle,195842,True,True,6873
4324,assets_game_rawassets_spine_monsterq_monster_001q.bundle,assets_game_rawassets_spine_monsterq_monster_001q.bundle,0c552c7c0c1eb480149466e789630acb.bundle,0c552c7c0c1eb480149466e789630acb,b64ed928,58691,resources\assets\yoo\Default\0c552c7c0c1eb480149466e789630acb.bundle,58691,True,True,6873
4325,assets_game_rawassets_spine_monsterq_monster_001q_monster_001q_shadow.bundle,assets_game_rawassets_spine_monsterq_monster_001q_monster_001q_shadow.bundle,6062a59a7c6c7f1c7dafa4c4ec361432.bundle,6062a59a7c6c7f1c7dafa4c4ec361432,3be688b1,179642,resources\assets\yoo\Default\6062a59a7c6c7f1c7dafa4c4ec361432.bundle,179642,True,True,6873
4326,assets_game_rawassets_spine_monsterq_monster_002q.bundle,assets_game_rawassets_spine_monsterq_monster_002q.bundle,66b085b814353273ff493c27c65555e3.bundle,66b085b814353273ff493c27c65555e3,a9f70140,285553,resources\assets\yoo\Default\66b085b814353273ff493c27c65555e3.bundle,285553,True,True,6873
4327,assets_game_rawassets_spine_monsterq_monster_002q_monster_002q_shadow.bundle,assets_game_rawassets_spine_monsterq_monster_002q_monster_002q_shadow.bundle,0e17667d9fe32b4d7e5089b9e88ccc94.bundle,0e17667d9fe32b4d7e5089b9e88ccc94,4d918c8b,182097,resources\assets\yoo\Default\0e17667d9fe32b4d7e5089b9e88ccc94.bundle,182097,True,True,6873
4328,assets_game_rawassets_spine_monsterq_monster_003q.bundle,assets_game_rawassets_spine_monsterq_monster_003q.bundle,b0494f0c84094d5a4c42904e2a7c0eaf.bundle,b0494f0c84094d5a4c42904e2a7c0eaf,8800bb12,73953,resources\assets\yoo\Default\b0494f0c84094d5a4c42904e2a7c0eaf.bundle,73953,True,True,6873
4329,assets_game_rawassets_spine_monsterq_monster_003q_monster_003q_shadow.bundle,assets_game_rawassets_spine_monsterq_monster_003q_monster_003q_shadow.bundle,0bcc4da62515a79e1155dcc2ffadc493.bundle,0bcc4da62515a79e1155dcc2ffadc493,82504851,139513,resources\assets\yoo\Default\0bcc4da62515a79e1155dcc2ffadc493.bundle,139513,True,True,6873
4350,assets_game_rawassets_spine_monsterq_monster_015q.bundle,assets_game_rawassets_spine_monsterq_monster_015q.bundle,ea2c266fbcf64753595663c75fe96845.bundle,ea2c266fbcf64753595663c75fe96845,72fd7b67,151761,resources\assets\yoo\Default\ea2c266fbcf64753595663c75fe96845.bundle,151761,True,True,6873
4358,assets_game_rawassets_spine_monsterq_monster_021q.bundle,assets_game_rawassets_spine_monsterq_monster_021q.bundle,10a996a3e776fd5aae56db475e049e42.bundle,10a996a3e776fd5aae56db475e049e42,07741236,367454,resources\assets\yoo\Default\10a996a3e776fd5aae56db475e049e42.bundle,367454,True,True,6873
4368,assets_game_rawassets_spine_other_hero_037q.bundle,assets_game_rawassets_spine_other_hero_037q.bundle,a1cbfa58b860bad4c45b8fba455dee6a.bundle,a1cbfa58b860bad4c45b8fba455dee6a,1c604f7f,203535,resources\assets\yoo\Default\a1cbfa58b860bad4c45b8fba455dee6a.bundle,203535,True,True,6873
4369,assets_game_rawassets_spine_other_jiantou_01.bundle,assets_game_rawassets_spine_other_jiantou_01.bundle,2e3df696605d5fa957ef65281beb54aa.bundle,2e3df696605d5fa957ef65281beb54aa,a2d576c7,7655,resources\assets\yoo\Default\2e3df696605d5fa957ef65281beb54aa.bundle,7655,True,True,6873
4415,assets_game_rawassets_spine_slug_slug_026q.bundle,assets_game_rawassets_spine_slug_slug_026q.bundle,35bb195678e6173c8d3dd94bce51461c.bundle,35bb195678e6173c8d3dd94bce51461c,0f040103,131965,resources\assets\yoo\Default\35bb195678e6173c8d3dd94bce51461c.bundle,131965,True,True,6873
4418,assets_game_rawassets_spine_slug_slug_037q.bundle,assets_game_rawassets_spine_slug_slug_037q.bundle,ab8227019a57e4d76e3988ed485683e2.bundle,ab8227019a57e4d76e3988ed485683e2,64cbfb32,41143,resources\assets\yoo\Default\ab8227019a57e4d76e3988ed485683e2.bundle,41143,True,True,6873
4445,assets_game_rawassets_spinetouchcfg_hero_037_t01.bundle,assets_game_rawassets_spinetouchcfg_hero_037_t01.bundle,07bdf537aac3b34916a1527c94f455d2.bundle,07bdf537aac3b34916a1527c94f455d2,e59b3f66,5483,resources\assets\yoo\Default\07bdf537aac3b34916a1527c94f455d2.bundle,5483,True,True,7|2270|4208|5015|5695|6010|6146|6616|6625|6626|6629|6630|6636|6637|6647|6648|6743|6748|6752|6786|6833|6840|6873
4446,assets_game_rawassets_spinetouchcfg_hero_037_t01_teach.bundle,assets_game_rawassets_spinetouchcfg_hero_037_t01_teach.bundle,e8c7c543cc96bd06138f6176c49c8685.bundle,e8c7c543cc96bd06138f6176c49c8685,2415dc21,2823,resources\assets\yoo\Default\e8c7c543cc96bd06138f6176c49c8685.bundle,2823,True,True,7|75|2270|2271|4208|4578|5015|5695|6010|6146|6616|6625|6626|6629|6630|6636|6637|6640|6647|6648|6743|6748|6752|6786|6833|6840|6873
4690,assets_game_rawassets_sprite_activity_icon.bundle,assets_game_rawassets_sprite_activity_icon.bundle,1466fced391afbb3e59d908e52cee9e0.bundle,1466fced391afbb3e59d908e52cee9e0,484acdfc,200591,resources\assets\yoo\Default\1466fced391afbb3e59d908e52cee9e0.bundle,200591,True,True,
4894,assets_game_rawassets_sprite_background_activity_a17_bg_01.bundle,assets_game_rawassets_sprite_background_activity_a17_bg_01.bundle,9f59495a5e4845bf66b3daf5fa03f3c7.bundle,9f59495a5e4845bf66b3daf5fa03f3c7,f468df0b,445981,resources\assets\yoo\Default\9f59495a5e4845bf66b3daf5fa03f3c7.bundle,445981,True,True,
4947,assets_game_rawassets_sprite_background_announcement_bg_02.bundle,assets_game_rawassets_sprite_background_announcement_bg_02.bundle,125d1c352254556c8e24518c86749f9e.bundle,125d1c352254556c8e24518c86749f9e,6971ac4a,38999,resources\assets\yoo\Default\125d1c352254556c8e24518c86749f9e.bundle,38999,True,True,
5027,assets_game_rawassets_sprite_background_comic_101.bundle,assets_game_rawassets_sprite_background_comic_101.bundle,489e078a9985e6cabf6bb10af474c736.bundle,489e078a9985e6cabf6bb10af474c736,3cf998ea,2378983,resources\assets\yoo\Default\489e078a9985e6cabf6bb10af474c736.bundle,2378983,True,True,
5028,assets_game_rawassets_sprite_background_comic_102.bundle,assets_game_rawassets_sprite_background_comic_102.bundle,b3e8fe7a262bacb53c03feffa35ae331.bundle,b3e8fe7a262bacb53c03feffa35ae331,f085da2a,2354737,resources\assets\yoo\Default\b3e8fe7a262bacb53c03feffa35ae331.bundle,2354737,True,True,
5029,assets_game_rawassets_sprite_background_comic_103.bundle,assets_game_rawassets_sprite_background_comic_103.bundle,12d688f190e439af2110ad1f5bc8cce4.bundle,12d688f190e439af2110ad1f5bc8cce4,1bd9c6b3,3494160,resources\assets\yoo\Default\12d688f190e439af2110ad1f5bc8cce4.bundle,3494160,True,True,
5030,assets_game_rawassets_sprite_background_comic_104.bundle,assets_game_rawassets_sprite_background_comic_104.bundle,8d121947e6b91edafa9205d52d810041.bundle,8d121947e6b91edafa9205d52d810041,d7632869,3234717,resources\assets\yoo\Default\8d121947e6b91edafa9205d52d810041.bundle,3234717,True,True,
5031,assets_game_rawassets_sprite_background_comic_105.bundle,assets_game_rawassets_sprite_background_comic_105.bundle,c5ca03783fe33e43c9b85f61ab8a41c9.bundle,c5ca03783fe33e43c9b85f61ab8a41c9,5ec353d0,3026861,resources\assets\yoo\Default\c5ca03783fe33e43c9b85f61ab8a41c9.bundle,3026861,True,True,
5032,assets_game_rawassets_sprite_background_comic_106.bundle,assets_game_rawassets_sprite_background_comic_106.bundle,5884dd449829d1d62a200d66aa3d8077.bundle,5884dd449829d1d62a200d66aa3d8077,764216d7,2556198,resources\assets\yoo\Default\5884dd449829d1d62a200d66aa3d8077.bundle,2556198,True,True,
5033,assets_game_rawassets_sprite_background_comic_107.bundle,assets_game_rawassets_sprite_background_comic_107.bundle,9a6e7b84c835ff62049bb65a662c859f.bundle,9a6e7b84c835ff62049bb65a662c859f,26db1e8d,2067342,resources\assets\yoo\Default\9a6e7b84c835ff62049bb65a662c859f.bundle,2067342,True,True,
5034,assets_game_rawassets_sprite_background_comic_108.bundle,assets_game_rawassets_sprite_background_comic_108.bundle,80269d0e157e00029053d7ba115b9b57.bundle,80269d0e157e00029053d7ba115b9b57,c869610d,3061040,resources\assets\yoo\Default\80269d0e157e00029053d7ba115b9b57.bundle,3061040,True,True,
5035,assets_game_rawassets_sprite_background_comic_left.bundle,assets_game_rawassets_sprite_background_comic_left.bundle,4e222bd958930baa696fd64823803560.bundle,4e222bd958930baa696fd64823803560,0844c1aa,16396,resources\assets\yoo\Default\4e222bd958930baa696fd64823803560.bundle,16396,True,True,
5036,assets_game_rawassets_sprite_background_comic_right.bundle,assets_game_rawassets_sprite_background_comic_right.bundle,7e0eabae8c4892ba86d2199030c830fe.bundle,7e0eabae8c4892ba86d2199030c830fe,3b95a036,17591,resources\assets\yoo\Default\7e0eabae8c4892ba86d2199030c830fe.bundle,17591,True,True,
5040,assets_game_rawassets_sprite_background_common_bg_02.bundle,assets_game_rawassets_sprite_background_common_bg_02.bundle,c7bc9aee6ed15ec3abe9b7000809c1ad.bundle,c7bc9aee6ed15ec3abe9b7000809c1ad,6aa0accf,11718,resources\assets\yoo\Default\c7bc9aee6ed15ec3abe9b7000809c1ad.bundle,11718,True,True,
5041,assets_game_rawassets_sprite_background_common_bg_03.bundle,assets_game_rawassets_sprite_background_common_bg_03.bundle,bb11902dbcc9ffec46423a368d36a6f5.bundle,bb11902dbcc9ffec46423a368d36a6f5,c57e7da5,11890,resources\assets\yoo\Default\bb11902dbcc9ffec46423a368d36a6f5.bundle,11890,True,True,
5045,assets_game_rawassets_sprite_background_common_bg_07.bundle,assets_game_rawassets_sprite_background_common_bg_07.bundle,134c6b09a037418ea9b7807ca337929e.bundle,134c6b09a037418ea9b7807ca337929e,5d856851,15267,resources\assets\yoo\Default\134c6b09a037418ea9b7807ca337929e.bundle,15267,True,True,
5148,assets_game_rawassets_sprite_background_hero_img_138.bundle,assets_game_rawassets_sprite_background_hero_img_138.bundle,9e771a053d670154a04b940828cd1ed5.bundle,9e771a053d670154a04b940828cd1ed5,88564553,46399,resources\assets\yoo\Default\9e771a053d670154a04b940828cd1ed5.bundle,46399,True,True,
5154,assets_game_rawassets_sprite_background_illustration_bg_2.bundle,assets_game_rawassets_sprite_background_illustration_bg_2.bundle,3044e169d2d31219bd8c93069b5c8b6a.bundle,3044e169d2d31219bd8c93069b5c8b6a,bb098a46,471113,resources\assets\yoo\Default\3044e169d2d31219bd8c93069b5c8b6a.bundle,471113,True,True,
5163,assets_game_rawassets_sprite_background_loading_bg_01.bundle,assets_game_rawassets_sprite_background_loading_bg_01.bundle,8a5fac502f72842c7f473e5d601f5ad4.bundle,8a5fac502f72842c7f473e5d601f5ad4,2f4dd785,505197,resources\assets\yoo\Default\8a5fac502f72842c7f473e5d601f5ad4.bundle,505197,True,True,
5164,assets_game_rawassets_sprite_background_loading_bg_01h.bundle,assets_game_rawassets_sprite_background_loading_bg_01h.bundle,4173d54e070db7f05264a571ed669340.bundle,4173d54e070db7f05264a571ed669340,b20b3181,505208,resources\assets\yoo\Default\4173d54e070db7f05264a571ed669340.bundle,505208,True,True,
5165,assets_game_rawassets_sprite_background_login_bg_01.bundle,assets_game_rawassets_sprite_background_login_bg_01.bundle,647bb3f8d07da0f5cd3a427cfe667d46.bundle,647bb3f8d07da0f5cd3a427cfe667d46,424737ad,545806,resources\assets\yoo\Default\647bb3f8d07da0f5cd3a427cfe667d46.bundle,545806,True,True,
5179,assets_game_rawassets_sprite_background_mainui_bg_01.bundle,assets_game_rawassets_sprite_background_mainui_bg_01.bundle,49b67212a5ba7c5e4687eac6a8a4be81.bundle,49b67212a5ba7c5e4687eac6a8a4be81,bb7e634f,531434,resources\assets\yoo\Default\49b67212a5ba7c5e4687eac6a8a4be81.bundle,531434,True,True,
5265,assets_game_rawassets_sprite_background_story_bg_01.bundle,assets_game_rawassets_sprite_background_story_bg_01.bundle,5e68b72b0ae4ab87561200b5c2cd3fe4.bundle,5e68b72b0ae4ab87561200b5c2cd3fe4,134d8a61,1150334,resources\assets\yoo\Default\5e68b72b0ae4ab87561200b5c2cd3fe4.bundle,1150334,True,True,
5266,assets_game_rawassets_sprite_background_story_bg_02.bundle,assets_game_rawassets_sprite_background_story_bg_02.bundle,bf4701484fbdf1717e917471966815ce.bundle,bf4701484fbdf1717e917471966815ce,6f0348bc,533394,resources\assets\yoo\Default\bf4701484fbdf1717e917471966815ce.bundle,533394,True,True,
5274,assets_game_rawassets_sprite_background_story_bg_10.bundle,assets_game_rawassets_sprite_background_story_bg_10.bundle,5f4ef493345cd7f582cfa02e04ac7f4f.bundle,5f4ef493345cd7f582cfa02e04ac7f4f,b2cacf54,3455918,resources\assets\yoo\Default\5f4ef493345cd7f582cfa02e04ac7f4f.bundle,3455918,True,True,
5275,assets_game_rawassets_sprite_background_story_bg_11.bundle,assets_game_rawassets_sprite_background_story_bg_11.bundle,4bcf599c0469d0dd8f91c412be02edfb.bundle,4bcf599c0469d0dd8f91c412be02edfb,2ed71343,3225171,resources\assets\yoo\Default\4bcf599c0469d0dd8f91c412be02edfb.bundle,3225171,True,True,
5276,assets_game_rawassets_sprite_background_story_bg_12.bundle,assets_game_rawassets_sprite_background_story_bg_12.bundle,fb7f3634544d2997329d5864df1047cd.bundle,fb7f3634544d2997329d5864df1047cd,bcb8c2d6,2601489,resources\assets\yoo\Default\fb7f3634544d2997329d5864df1047cd.bundle,2601489,True,True,
5277,assets_game_rawassets_sprite_background_story_bg_13.bundle,assets_game_rawassets_sprite_background_story_bg_13.bundle,1c35015de38ac5cc1ed2dc01705585df.bundle,1c35015de38ac5cc1ed2dc01705585df,e7d51480,1891873,resources\assets\yoo\Default\1c35015de38ac5cc1ed2dc01705585df.bundle,1891873,True,True,
5279,assets_game_rawassets_sprite_background_story_bg_14.bundle,assets_game_rawassets_sprite_background_story_bg_14.bundle,10727911c66d30b67bf5b43dcf6db09f.bundle,10727911c66d30b67bf5b43dcf6db09f,d5e5b35d,2668074,resources\assets\yoo\Default\10727911c66d30b67bf5b43dcf6db09f.bundle,2668074,True,True,
5301,assets_game_rawassets_sprite_battle.bundle,assets_game_rawassets_sprite_battle.bundle,e44f90bfa61131bce038b38345cfe380.bundle,e44f90bfa61131bce038b38345cfe380,3d43d452,413959,resources\assets\yoo\Default\e44f90bfa61131bce038b38345cfe380.bundle,413959,True,True,
5302,assets_game_rawassets_sprite_battle_battle_img_14.bundle,assets_game_rawassets_sprite_battle_battle_img_14.bundle,43e219a4913d87734ec9c651bd6632d8.bundle,43e219a4913d87734ec9c651bd6632d8,b006feb2,8151,resources\assets\yoo\Default\43e219a4913d87734ec9c651bd6632d8.bundle,8151,True,True,
5303,assets_game_rawassets_sprite_battle_battle_img_20.bundle,assets_game_rawassets_sprite_battle_battle_img_20.bundle,15de087d33c772517b487b8dff3c5982.bundle,15de087d33c772517b487b8dff3c5982,6ac8c082,310127,resources\assets\yoo\Default\15de087d33c772517b487b8dff3c5982.bundle,310127,True,True,
5304,assets_game_rawassets_sprite_battle_battle_img_20a.bundle,assets_game_rawassets_sprite_battle_battle_img_20a.bundle,102ab00e34bc7dd8d47fe99e698b272a.bundle,102ab00e34bc7dd8d47fe99e698b272a,2e2de580,227743,resources\assets\yoo\Default\102ab00e34bc7dd8d47fe99e698b272a.bundle,227743,True,True,
5305,assets_game_rawassets_sprite_battle_battle_img_20d.bundle,assets_game_rawassets_sprite_battle_battle_img_20d.bundle,f87cc7e56deb535a05e530eb519d82c6.bundle,f87cc7e56deb535a05e530eb519d82c6,e380396b,160991,resources\assets\yoo\Default\f87cc7e56deb535a05e530eb519d82c6.bundle,160991,True,True,
5306,assets_game_rawassets_sprite_battle_battle_img_20e.bundle,assets_game_rawassets_sprite_battle_battle_img_20e.bundle,7ac7aa340572a2a1e05ac7e1da444093.bundle,7ac7aa340572a2a1e05ac7e1da444093,c79d164e,215143,resources\assets\yoo\Default\7ac7aa340572a2a1e05ac7e1da444093.bundle,215143,True,True,
5309,assets_game_rawassets_sprite_battle_battle_img_23.bundle,assets_game_rawassets_sprite_battle_battle_img_23.bundle,bc790ddb28323fdd869eccb58555e89f.bundle,bc790ddb28323fdd869eccb58555e89f,2f0f79fa,4629,resources\assets\yoo\Default\bc790ddb28323fdd869eccb58555e89f.bundle,4629,True,True,
5310,assets_game_rawassets_sprite_battle_battle_img_24.bundle,assets_game_rawassets_sprite_battle_battle_img_24.bundle,ad8a260421d5b09b9db25a6bc7b82c73.bundle,ad8a260421d5b09b9db25a6bc7b82c73,f41d5769,4475,resources\assets\yoo\Default\ad8a260421d5b09b9db25a6bc7b82c73.bundle,4475,True,True,
5312,assets_game_rawassets_sprite_battle_battle_img_40.bundle,assets_game_rawassets_sprite_battle_battle_img_40.bundle,1c7d4ea0d6f0ef0d74fec0d96af521bd.bundle,1c7d4ea0d6f0ef0d74fec0d96af521bd,9af2d5ce,4468,resources\assets\yoo\Default\1c7d4ea0d6f0ef0d74fec0d96af521bd.bundle,4468,True,True,
5314,assets_game_rawassets_sprite_battle_battle_imglose_03_3.bundle,assets_game_rawassets_sprite_battle_battle_imglose_03_3.bundle,4a439e70c0efaa9e82e544a7edb317b2.bundle,4a439e70c0efaa9e82e544a7edb317b2,066ccb84,46045,resources\assets\yoo\Default\4a439e70c0efaa9e82e544a7edb317b2.bundle,46045,True,True,
5315,assets_game_rawassets_sprite_battle_battle_imglose_05.bundle,assets_game_rawassets_sprite_battle_battle_imglose_05.bundle,4e1654b8b5a2f999897c846dff4eaef8.bundle,4e1654b8b5a2f999897c846dff4eaef8,e13b3b69,29953,resources\assets\yoo\Default\4e1654b8b5a2f999897c846dff4eaef8.bundle,29953,True,True,
5316,assets_game_rawassets_sprite_battle_battle_imglose_06.bundle,assets_game_rawassets_sprite_battle_battle_imglose_06.bundle,e09b122e36e4cb6b70d7a935e892428a.bundle,e09b122e36e4cb6b70d7a935e892428a,cee3088f,97809,resources\assets\yoo\Default\e09b122e36e4cb6b70d7a935e892428a.bundle,97809,True,True,
5317,assets_game_rawassets_sprite_battle_battle_imgwin_03_3.bundle,assets_game_rawassets_sprite_battle_battle_imgwin_03_3.bundle,9d71a3343dd5b1f6813dce08ba805154.bundle,9d71a3343dd5b1f6813dce08ba805154,7f55a296,32577,resources\assets\yoo\Default\9d71a3343dd5b1f6813dce08ba805154.bundle,32577,True,True,
5318,assets_game_rawassets_sprite_battle_battle_imgwin_05.bundle,assets_game_rawassets_sprite_battle_battle_imgwin_05.bundle,75dffd7a845b383316c3af5525f43d8c.bundle,75dffd7a845b383316c3af5525f43d8c,4acc51f6,25450,resources\assets\yoo\Default\75dffd7a845b383316c3af5525f43d8c.bundle,25450,True,True,
5319,assets_game_rawassets_sprite_battle_battle_imgwin_06.bundle,assets_game_rawassets_sprite_battle_battle_imgwin_06.bundle,51bddfb2981994bfd47cafd7dc443c2c.bundle,51bddfb2981994bfd47cafd7dc443c2c,617f956c,63868,resources\assets\yoo\Default\51bddfb2981994bfd47cafd7dc443c2c.bundle,63868,True,True,
5320,assets_game_rawassets_sprite_battle_battleui.bundle,assets_game_rawassets_sprite_battle_battleui.bundle,3f0c8fa750adc3466d6217e09fbceb8a.bundle,3f0c8fa750adc3466d6217e09fbceb8a,7b38f1fb,26571,resources\assets\yoo\Default\3f0c8fa750adc3466d6217e09fbceb8a.bundle,26571,True,True,
5322,assets_game_rawassets_sprite_battle_bufficon.bundle,assets_game_rawassets_sprite_battle_bufficon.bundle,16370f00a5e02709a75ee1ad63ae8dee.bundle,16370f00a5e02709a75ee1ad63ae8dee,89dcca35,199625,resources\assets\yoo\Default\16370f00a5e02709a75ee1ad63ae8dee.bundle,199625,True,True,
5342,assets_game_rawassets_sprite_changetoother.bundle,assets_game_rawassets_sprite_changetoother.bundle,579be1c921f7704804687d93b5bf6ceb.bundle,579be1c921f7704804687d93b5bf6ceb,e2b7dc88,191290,resources\assets\yoo\Default\579be1c921f7704804687d93b5bf6ceb.bundle,191290,True,True,
5343,assets_game_rawassets_sprite_changetoother_img_cto_clock07.bundle,assets_game_rawassets_sprite_changetoother_img_cto_clock07.bundle,d4d40906376ced0a553775fa259b1068.bundle,d4d40906376ced0a553775fa259b1068,a6f8caa6,32636,resources\assets\yoo\Default\d4d40906376ced0a553775fa259b1068.bundle,32636,True,True,
5345,assets_game_rawassets_sprite_changetoother_img_cto_clock07b.bundle,assets_game_rawassets_sprite_changetoother_img_cto_clock07b.bundle,d09d6917cad7d8cd8cffc2716302697f.bundle,d09d6917cad7d8cd8cffc2716302697f,ea9bd79c,38129,resources\assets\yoo\Default\d09d6917cad7d8cd8cffc2716302697f.bundle,38129,True,True,
5346,assets_game_rawassets_sprite_changetoother_img_cto_clock07c.bundle,assets_game_rawassets_sprite_changetoother_img_cto_clock07c.bundle,e8445e7d9839d459774f70b3001f5d2f.bundle,e8445e7d9839d459774f70b3001f5d2f,fa935b14,19826,resources\assets\yoo\Default\e8445e7d9839d459774f70b3001f5d2f.bundle,19826,True,True,
5347,assets_game_rawassets_sprite_changetoother_img_cto_clock08.bundle,assets_game_rawassets_sprite_changetoother_img_cto_clock08.bundle,75b8d96e1a21fec468f26afb2a94b7c8.bundle,75b8d96e1a21fec468f26afb2a94b7c8,25c20cc1,105241,resources\assets\yoo\Default\75b8d96e1a21fec468f26afb2a94b7c8.bundle,105241,True,True,
5348,assets_game_rawassets_sprite_changetoother_img_cto_clock09.bundle,assets_game_rawassets_sprite_changetoother_img_cto_clock09.bundle,a0cb00756e1d4651fae2b77a3801b23b.bundle,a0cb00756e1d4651fae2b77a3801b23b,75333a1a,85297,resources\assets\yoo\Default\a0cb00756e1d4651fae2b77a3801b23b.bundle,85297,True,True,
5349,assets_game_rawassets_sprite_changetoother_img_cto_clock10.bundle,assets_game_rawassets_sprite_changetoother_img_cto_clock10.bundle,73310531778bafcde0ba4b4630e51c41.bundle,73310531778bafcde0ba4b4630e51c41,81768cc6,53553,resources\assets\yoo\Default\73310531778bafcde0ba4b4630e51c41.bundle,53553,True,True,
5350,assets_game_rawassets_sprite_changetoother_img_cto_clock11.bundle,assets_game_rawassets_sprite_changetoother_img_cto_clock11.bundle,943349f85567ee49c24f532d06c654eb.bundle,943349f85567ee49c24f532d06c654eb,7bae1532,48058,resources\assets\yoo\Default\943349f85567ee49c24f532d06c654eb.bundle,48058,True,True,
5351,assets_game_rawassets_sprite_changetoother_img_cto_clock13.bundle,assets_game_rawassets_sprite_changetoother_img_cto_clock13.bundle,381adbc6e664a94b69021ea88fb0e7aa.bundle,381adbc6e664a94b69021ea88fb0e7aa,2b9c38b6,63738,resources\assets\yoo\Default\381adbc6e664a94b69021ea88fb0e7aa.bundle,63738,True,True,
5352,assets_game_rawassets_sprite_changetoother_img_cto_clock14.bundle,assets_game_rawassets_sprite_changetoother_img_cto_clock14.bundle,5c4aa547f7e0d325196c1445224edf7f.bundle,5c4aa547f7e0d325196c1445224edf7f,ae9b5757,49211,resources\assets\yoo\Default\5c4aa547f7e0d325196c1445224edf7f.bundle,49211,True,True,
5353,assets_game_rawassets_sprite_changetoother_img_cto_dark.bundle,assets_game_rawassets_sprite_changetoother_img_cto_dark.bundle,e46b084e20e7fe516cb44bb100fe9a5c.bundle,e46b084e20e7fe516cb44bb100fe9a5c,3eee762a,216074,resources\assets\yoo\Default\e46b084e20e7fe516cb44bb100fe9a5c.bundle,216074,True,True,
5354,assets_game_rawassets_sprite_changetoother_img_cto_di.bundle,assets_game_rawassets_sprite_changetoother_img_cto_di.bundle,144ef73aa43f0e0531726dd68e92a446.bundle,144ef73aa43f0e0531726dd68e92a446,ebde8d7a,103071,resources\assets\yoo\Default\144ef73aa43f0e0531726dd68e92a446.bundle,103071,True,True,
5357,assets_game_rawassets_sprite_changetoother_img_cto_light1.bundle,assets_game_rawassets_sprite_changetoother_img_cto_light1.bundle,0567d5a4db425595ffef71ee4852cc36.bundle,0567d5a4db425595ffef71ee4852cc36,c571e375,178131,resources\assets\yoo\Default\0567d5a4db425595ffef71ee4852cc36.bundle,178131,True,True,
5358,assets_game_rawassets_sprite_changetoother_img_cto_light2.bundle,assets_game_rawassets_sprite_changetoother_img_cto_light2.bundle,5371b30d38d5f2a4f069e56df678dc0a.bundle,5371b30d38d5f2a4f069e56df678dc0a,4b27cccb,33583,resources\assets\yoo\Default\5371b30d38d5f2a4f069e56df678dc0a.bundle,33583,True,True,
5367,assets_game_rawassets_sprite_common.bundle,assets_game_rawassets_sprite_common.bundle,a06093a283eeef9c3a67926e932b542b.bundle,a06093a283eeef9c3a67926e932b542b,b2f4e2b1,1245583,resources\assets\yoo\Default\a06093a283eeef9c3a67926e932b542b.bundle,1245583,True,True,
5489,assets_game_rawassets_sprite_expedition.bundle,assets_game_rawassets_sprite_expedition.bundle,4f27a81fa17a9b104a9f70086663109d.bundle,4f27a81fa17a9b104a9f70086663109d,83034b08,154529,resources\assets\yoo\Default\4f27a81fa17a9b104a9f70086663109d.bundle,154529,True,True,
5562,assets_game_rawassets_sprite_gal.bundle,assets_game_rawassets_sprite_gal.bundle,9b3005c642f23a035f900e91974d2f1f.bundle,9b3005c642f23a035f900e91974d2f1f,c9d75e70,868292,resources\assets\yoo\Default\9b3005c642f23a035f900e91974d2f1f.bundle,868292,True,True,
5758,assets_game_rawassets_sprite_head_round.bundle,assets_game_rawassets_sprite_head_round.bundle,ed83c7f6493927f7eb32770282eb16b5.bundle,ed83c7f6493927f7eb32770282eb16b5,bb60701e,1403845,resources\assets\yoo\Default\ed83c7f6493927f7eb32770282eb16b5.bundle,1403845,True,True,
5759,assets_game_rawassets_sprite_head_square.bundle,assets_game_rawassets_sprite_head_square.bundle,c891ba87e85bf4a5fb50f9a6b4a17ec4.bundle,c891ba87e85bf4a5fb50f9a6b4a17ec4,3d0d0df7,1421011,resources\assets\yoo\Default\c891ba87e85bf4a5fb50f9a6b4a17ec4.bundle,1421011,True,True,
